label_number	label_name	x	y	z	Aligned_No
55	ADAL	1138.000000	92.000000	46.000000	1
10	ADAR	1167.000000	92.000000	100.000000	2
56	ADEL	1152.000000	87.000000	49.000000	3
11	ADER	1169.000000	81.000000	96.000000	4
51	ADESHL	1109.003359	77.005599	44.988802	5
6	ADESHR	1131.000000	90.000000	100.000000	6
88	ADFL	1230.000000	72.000000	54.000000	7
41	ADFR	1247.000000	75.000000	89.000000	8
92	ADLL	1209.000000	51.000000	63.000000	9
48	ADLR	1214.000000	49.000000	82.000000	10
68	AFDL	1239.000000	71.000000	44.000000	11
30	AFDR	1263.000000	73.000000	99.000000	12
128	AIAL	1222.000000	95.000000	71.000000	13
115	AIAR	1215.979753	102.023622	77.020247	14
85	AIBL	1230.000000	82.000000	61.000000	15
21	AIBR	1230.034091	82.948864	88.068182	16
363	AIML	1170.023837	102.015891	66.079455	17
332	AIMR	1178.000000	99.000000	80.000000	18
63	AINL	1165.000000	71.000000	45.000000	19
24	AINR	1183.021689	71.021689	92.108447	20
364	AIYL	1167.000000	100.000000	56.000000	21
333	AIYR	1186.000000	106.000000	90.000000	22
82	AIZL	1172.000000	82.000000	53.000000	23
22	AIZR	1184.000000	86.000000	90.000000	24
552	ALA	1266.000000	42.000000	69.000000	25
494	ALML	821.000000	56.000000	56.000000	26
470	ALMR	837.000000	58.000000	96.000000	27
440	ALNL	283.000000	75.000000	62.000000	28
421	ALNR	278.000000	68.000000	78.000000	29
53	AMSHL	1155.000000	60.000000	47.000000	30
9	AMSHR	1170.000000	60.000000	93.000000	31
195	AMSOL	1405.000000	68.000000	51.000000	32
153	AMSOR	1431.000000	61.000000	93.000000	33
192	ARCADL	1456.000000	82.000000	48.000000	34
152	ARCADR	1447.000000	69.000000	99.000000	35
228	ARCAV	1502.000000	106.000000	69.000000	36
215	ARCPD	1482.000000	54.976378	62.969629	37
194	ARCPDL	1416.000000	76.000000	46.000000	38
154	ARCPDR	1408.000000	60.000000	93.000000	39
230	ARCPV	1475.000000	105.000000	71.000000	40
191	ARCPVL	1436.998880	90.011198	52.006719	41
151	ARCPVR	1429.000000	79.000000	97.000000	42
66	ASEL	1197.000000	73.000000	45.000000	43
32	ASER	1217.008863	74.025111	98.044313	44
74	ASGL	1204.000000	60.000000	50.000000	45
46	ASGR	1225.000000	60.000000	94.000000	46
65	ASHL	1219.000000	76.000000	43.000000	47
31	ASHR	1238.000000	75.000000	99.000000	48
91	ASIL	1195.000000	58.000000	63.000000	49
44	ASIR	1215.000000	68.000000	88.000000	50
61	ASJL	1200.000000	88.000000	45.000000	51
14	ASJR	1208.019882	95.011782	100.024300	52
93	ASKL	1229.000000	57.000000	56.000000	53
49	ASKR	1243.000000	52.000000	86.000000	54
60	AUAL	1219.000000	92.000000	43.000000	55
13	AUAR	1230.000000	92.000000	101.000000	56
69	AVAL	1263.000000	75.000000	44.000000	57
28	AVAR	1282.000000	75.000000	100.000000	58
87	AVBL	1186.026376	71.000000	55.868119	59
23	AVBR	1199.000000	77.000000	92.000000	60
62	AVDL	1181.000000	78.000000	45.000000	61
17	AVDR	1193.858323	74.943329	100.226682	62
86	AVEL	1253.000000	81.000000	54.000000	63
40	AVER	1262.000000	80.000000	89.000000	64
101	AVG	1125.000000	120.000000	75.000000	65
67	AVHL	1189.000000	60.000000	50.000000	66
45	AVHR	1203.000000	58.000000	93.000000	67
64	AVJL	1178.000000	66.000000	46.000000	68
25	AVJR	1192.908362	61.044674	92.025200	69
365	AVKL	1151.000000	106.000000	58.000000	70
15	AVKR	1156.000000	104.000000	92.000000	71
118	AVL	1226.004479	88.993281	80.010078	72
89	AWAL	1211.000000	71.000000	59.000000	73
43	AWAR	1232.000000	69.000000	88.000000	74
73	AWBL	1219.000000	64.000000	46.000000	75
42	AWBR	1248.000000	63.000000	97.000000	76
59	AWCL	1238.000000	85.000000	43.000000	77
12	AWCR	1249.000000	86.000000	99.000000	78
434	B	303.000000	90.000000	72.000000	79
176	BAGL	1306.000000	89.000000	46.000000	80
132	BAGR	1303.885932	84.866920	99.133080	81
488	BDUL	1028.000000	92.000000	54.000000	82
463	BDUR	1058.000000	95.000000	105.000000	83
498	CANL	719.000000	74.000000	50.000000	84
472	CANR	764.000000	76.000000	94.000000	85
541	CCLA	770.000000	112.000000	68.000000	86
540	CCLP	734.000000	97.000000	59.000000	87
340	CCRA	990.000000	110.000000	96.000000	88
341	CCRP	945.000000	106.000000	88.000000	89
78	CEPDL	1267.864547	50.908127	57.160188	90
36	CEPDR	1276.000000	47.928164	83.082098	91
204	CEPSHDL	1301.000000	64.000000	51.000000	92
163	CEPSHDR	1303.000000	60.000000	91.000000	93
178	CEPSHVL	1286.000000	95.000000	51.000000	94
134	CEPSHVR	1291.000000	96.000000	93.000000	95
203	CEPSODL	1340.983127	67.033746	50.003375	96
159	CEPSODR	1346.936291	60.063709	95.036405	97
183	CEPSOVL	1333.000000	101.000000	53.000000	98
143	CEPSOVR	1329.000000	97.000000	92.000000	99
