label_number	label_name	x	y	z	Aligned_No
391	ADAL	1139.000000	58.000000	89.000000	1
6	ADAR	1145.031679	57.085533	33.717353	2
555	ADEL	1142.000000	69.000000	84.000000	3
34	ADER	1146.525555	70.698273	37.111385	4
339	ADESHL	1087.105083	64.286984	88.778208	5
30	ADESHR	1080.084898	62.556996	37.098916	6
249	ADFL	1221.484406	87.417448	76.130425	7
76	ADFR	1219.371959	89.656210	46.182778	8
231	ADLL	1200.767404	97.340775	67.640958	9
119	ADLR	1202.967239	98.772899	53.387118	10
331	AFDL	1232.911703	86.176855	88.378265	11
32	AFDR	1228.194670	87.902665	35.852260	12
407	AIAL	1219.000000	51.000000	69.000000	13
149	AIAR	1214.178161	48.539216	57.355308	14
301	AIBL	1226.417077	70.140120	79.464970	15
65	AIBR	1215.708652	73.309005	44.675103	16
226	AIML	1169.151675	47.483871	69.847084	17
377	AIMR	1178.000000	47.000000	56.000000	18
321	AINL	1148.370042	83.858038	85.985125	19
36	AINR	1148.614427	84.374721	37.009256	20
393	AIYL	1165.954494	54.954494	80.927190	21
378	AIYR	1180.000000	52.000000	45.000000	22
398	AIZL	1161.000000	75.000000	82.000000	23
382	AIZR	1161.000000	71.000000	41.000000	24
171	ALA	1258.017164	106.469049	61.400957	25
467	ALML	796.635303	97.280688	81.644989	26
43	ALMR	791.206428	95.551407	39.418447	27
279	ALNL	228.896038	87.419968	74.959746	28
163	ALNR	225.329947	91.296221	59.292158	29
463	AMSHL	1129.921990	95.040565	87.101872	30
452	AMSHR	1129.177238	96.517463	35.049578	31
311	AMSOL	1387.746903	86.759048	83.147680	32
18	AMSOR	1424.674386	81.968718	35.741824	33
320	ARCADL	1446.592501	74.268523	86.210597	34
24	ARCADR	1450.122915	73.774698	35.488324	35
212	ARCAV	1514.087861	45.247110	67.600289	36
123	ARCPD	1489.436506	101.488622	53.093712	37
307	ARCPDL	1409.600748	86.271447	82.908931	38
50	ARCPDR	1406.672792	85.801193	41.765871	39
217	ARCPV	1480.654822	43.028068	67.935503	40
322	ARCPVL	1431.681680	62.467145	84.110531	41
22	ARCPVR	1433.272433	66.361167	35.198405	42
396	ASEL	1186.000000	85.000000	89.000000	43
12	ASER	1186.901975	83.608863	33.251445	44
399	ASGL	1192.000000	94.000000	81.000000	45
53	ASGR	1191.108643	98.002141	41.554723	46
343	ASHL	1212.816462	81.399284	92.183027	47
11	ASHR	1209.393410	79.248138	33.372206	48
400	ASIL	1182.007839	90.006719	70.992161	49
118	ASIR	1181.365811	93.739098	53.653626	50
395	ASJL	1194.000000	66.000000	91.000000	51
14	ASJR	1192.161742	61.623790	34.406521	52
250	ASKL	1223.225751	100.694284	70.469111	53
