label_number	label_name	x	y	z	Aligned_No
368	ADAL	1055.000000	85.000000	48.000000	1
310	ADAR	1059.728322	70.993243	98.646959	2
369	ADEL	1058.000000	73.000000	50.000000	3
386	ADER	1076.000000	71.000000	96.000000	4
20	ADESHL	991.963181	83.801361	52.241337	5
294	ADESHR	997.219211	82.409981	94.502549	6
374	ADFL	1134.000000	57.000000	59.000000	7
390	ADFR	1138.000000	57.000000	89.000000	8
127	ADLL	1111.565063	43.302150	69.453780	9
208	ADLR	1117.928614	39.655914	80.313919	10
375	AFDL	1146.902019	63.097981	51.807484	11
265	AFDR	1148.972922	62.561032	99.420351	12
407	AIAL	1126.081272	91.027091	67.756184	13
408	AIAR	1122.995521	90.006719	76.989922	14
69	AIBL	1135.662971	72.324042	60.081723	15
261	AIBR	1142.937794	71.883322	88.300941	16
417	AIML	1073.955832	94.029445	66.050963	17
201	AIMR	1081.144365	92.204674	80.628722	18
3	AINL	1057.280287	57.075980	47.928208	19
301	AINR	1065.718370	57.719428	98.186342	20
418	AIYL	1081.000000	89.000000	58.000000	21
233	AIYR	1093.461076	88.331918	86.489738	22
378	AIZL	1077.000000	70.000000	57.000000	23
385	AIZR	1083.071836	69.989738	87.917902	24
191	ALA	1176.233109	45.956539	74.994073	25
44	ALML	762.996903	55.857313	56.326346	26
252	ALMR	789.530884	58.670264	90.176349	27
541	ALNL	225.951745	62.014848	64.933927	28
539	ALNR	222.000000	64.000000	78.000000	29
554	AMSHL	1013.000000	61.000000	47.000000	30
520	AMSHR	1034.279095	56.354293	98.985843	31
454	AMSOL	1329.887227	63.925201	58.074799	32
284	AMSOR	1351.358611	67.219278	96.222476	33
456	ARCADL	1355.000000	75.000000	52.000000	34
286	ARCADR	1367.376712	69.068493	96.439640	35
468	ARCAV	1412.212121	98.909091	78.242424	36
460	ARCPD	1386.000000	47.000000	79.000000	37
15	ARCPDL	1319.437049	70.587127	50.757614	38
444	ARCPDR	1334.163816	64.338884	96.187894	39
469	ARCPV	1383.331977	103.055330	78.442636	40
457	ARCPVL	1344.000000	86.000000	53.000000	41
299	ARCPVR	1348.872621	82.016493	95.487947	42
4	ASEL	1103.481816	63.353255	48.201297	43
309	ASER	1110.023469	61.638148	99.685940	44
41	ASGL	1102.965647	46.213915	55.743360	45
236	ASGR	1109.897121	45.461727	89.840437	46
5	ASHL	1125.962313	70.905008	48.147651	47
318	ASHR	1129.868305	68.821216	99.675550	48
112	ASIL	1092.230181	49.730054	66.720367	49
384	ASIR	1097.000000	51.000000	81.000000	50
21	ASJL	1104.420006	83.136952	51.362259	51
311	ASJR	1113.159986	82.763303	97.797858	52
380	ASKL	1141.000000	46.000000	66.000000	53
383	ASKR	1141.017791	46.940697	81.958488	54
24	AUAL	1122.809385	86.485267	51.648963	55
320	AUAR	1133.128873	84.206487	99.872864	56
16	AVAL	1165.458274	72.758226	49.240343	57
324	AVAR	1168.180797	71.325160	103.098304	58
379	AVBL	1085.000000	56.000000	57.000000	59
253	AVBR	1098.007480	58.976199	87.991159	60
372	AVDL	1085.110443	66.955672	49.904583	61
315	AVDR	1090.762559	66.504168	101.008786	62
31	AVEL	1158.227925	73.938894	58.384051	63
277	AVER	1160.247798	74.538874	90.888931	64
182	AVG	1052.966667	107.427706	74.666234	65
373	AVHL	1088.041332	47.889782	50.917336	66
389	AVHR	1094.000000	44.000000	93.000000	67
7	AVJL	1072.543273	56.203829	49.392289	68
308	AVJR	1081.096711	54.507001	98.219147	69
419	AVKL	1064.000000	88.000000	58.000000	70
420	AVKR	1065.000000	89.000000	90.000000	71
409	AVL	1128.017012	82.953402	85.964497	72
74	AWAL	1113.756121	55.341812	61.728140	73
215	AWAR	1120.549384	56.428181	84.424077	74
14	AWBL	1121.841686	53.832252	50.322524	75
291	AWBR	1126.904188	52.008639	96.315445	76
22	AWCL	1141.239988	81.812911	50.602212	77
319	AWCR	1148.794547	78.926094	101.118632	78
139	B	241.809598	87.489494	70.626459	79
421	BAGL	1216.083216	89.430183	55.266573	80
303	BAGR	1212.171018	88.152089	97.233681	81
38	BDUL	897.236187	81.682222	55.246779	82
268	BDUR	911.868276	82.314336	89.941262	83
50	CANL	655.203146	73.394831	56.162247	84
254	CANR	690.893765	76.977268	88.194913	85
61	CCLA	687.386625	99.958415	58.568137	86
58	CCLP	638.041987	96.229693	58.522503	87
241	CCRA	881.507409	99.758782	88.817234	88
234	CCRP	864.046205	102.929868	85.366612	89
91	CEPDL	1175.723150	49.103819	62.687351	90
264	CEPDR	1176.256671	47.379288	89.068615	91
42	CEPSHDL	1200.197233	60.952301	54.927737	92
293	CEPSHDR	1200.157972	64.682838	97.501219	93
57	CEPSHVL	1199.258466	96.219489	58.194249	94
430	CEPSHVR	1202.000000	96.000000	91.000000	95
452	CEPSODL	1246.000000	64.000000	53.000000	96
245	CEPSODR	1271.444900	46.181577	86.725102	97
60	CEPSOVL	1240.266139	99.634319	58.438151	98
262	CEPSOVR	1240.480478	100.132958	89.757650	99
434	CEPVL	1205.944891	104.958668	71.876005	100
433	CEPVR	1200.565806	109.065191	81.044280	101
411	DA1	994.033620	109.134480	71.336200	102
165	DA2	927.848445	109.719030	73.860306	103
147	DA3	849.214790	113.433262	73.247622	104
181	DA4	755.406305	110.177372	75.209487	105
145	DA5	636.894780	108.581055	72.161005	106
142	DA6	505.383601	100.563414	71.758571	107
163	DA7	386.385023	96.889959	71.780641	108
537	DA8	291.491003	83.000000	60.406170	109
196	DA9	286.247346	85.396844	79.928264	110
412	DB1	1035.870819	109.064591	72.080738	111
416	DB2	1096.000000	103.000000	78.000000	112
158	DB3	946.585613	109.632219	73.695289	113
146	DB4	827.887035	113.522978	72.800257	114
155	DB5	675.493451	110.068826	72.232913	115
143	DB6	529.828439	102.157457	71.323699	116
153	DB7	411.930372	95.924818	72.580735	117
413	DD1	1044.000000	105.000000	67.000000	118
529	DD2	886.000000	110.000000	72.000000	119
157	DD3	740.506979	108.100503	72.678392	120
528	DD4	579.000000	103.000000	71.000000	121
140	DD5	434.654650	95.083072	72.199843	122
538	DD6	298.000000	83.000000	68.000000	123
547	DEP	233.000000	60.000000	74.000000	124
48	DL1	1388.091814	62.144957	56.721393	125
36	DL10	955.426778	47.248117	55.541004	126
54	DL11	885.677375	47.120911	58.638435	127
64	DL12	824.943719	50.803618	59.914774	128
72	DL13	781.869792	51.286675	61.671658	129
483	DL14	725.669852	50.873020	59.937641	130
78	DL15	669.285714	49.608017	60.308582	131
484	DL16	595.628271	48.809579	58.590187	132
70	DL17	535.821362	52.390845	59.978638	133
485	DL18	456.000000	53.000000	61.000000	134
111	DL19	404.250446	53.471818	66.306299	135
73	DL2	1356.064360	59.377976	58.191592	136
96	DL20	349.242760	54.116847	63.755729	137
148	DL21	208.036623	61.664184	73.333644	138
77	DL3	1312.647508	51.429059	60.658561	139
26	DL4	1277.802086	58.982537	52.127577	140
480	DL5	1204.204651	43.480000	61.495116	141
43	DL6	1187.099872	53.305680	54.864071	142
481	DL7	1081.015737	35.000000	62.984263	143
40	DL8	1034.072757	39.017512	56.241921	144
84	DL9	978.816660	41.558499	61.753497	145
272	DR1	1376.003986	59.229849	90.418069	146
238	DR10	968.861631	45.563201	86.851409	147
204	DR11	911.644533	44.292208	82.685798	148
226	DR12	865.374541	49.456375	86.367769	149
197	DR13	818.792642	49.307102	83.379894	150
501	DR14	759.207965	50.275409	86.877325	151
502	DR15	707.069919	47.281069	80.472706	152
209	DR16	635.747875	46.086801	81.939821	153
503	DR17	567.332181	48.316044	79.944444	154
184	DR18	504.664059	51.578484	76.979707	155
188	DR19	436.571839	51.569749	78.160397	156
496	DR2	1350.463023	52.346390	89.803859	157
189	DR20	375.382353	54.118761	78.765820	158
504	DR21	263.000000	53.000000	82.000000	159
497	DR3	1304.571724	49.269621	89.422831	160
307	DR4	1260.785151	54.723144	98.178678	161
498	DR5	1226.204518	43.103671	89.159338	162
274	DR6	1192.530981	53.367144	93.718853	163
499	DR7	1072.178033	34.295004	85.084655	164
244	DR8	1035.629142	36.506689	88.395143	165
500	DR9	989.870378	39.000584	81.154146	166
546	DVA	253.000000	61.000000	73.000000	167
149	DVC	243.762545	73.025538	71.720878	168
362	E1D	1364.155794	58.844206	75.155794	169
358	E1VL	1372.266084	88.808578	63.301827	170
353	E1VR	1364.069094	86.968796	86.044577	171
170	E2D	1442.377060	57.780020	73.140262	172
105	E2VL	1432.785876	83.377266	65.669562	173
350	E2VR	1428.302942	80.627849	83.159552	174
363	E3D	1312.000000	58.000000	76.000000	175
359	E3VL	1338.983127	87.003375	63.033746	176
354	E3VR	1339.000000	90.000000	86.000000	177
557	EXC	1099.000000	92.000000	67.000000	178
92	EXC/DUCT	1110.935096	85.393630	64.189603	179
39	EXC/GL/L	1022.506245	100.478342	55.747276	180
273	EXC/GL/R	1022.851480	96.822970	91.930220	181
172	F	261.866033	72.730757	72.873895	182
370	FLPL	1069.004402	80.994131	48.993397	183
387	FLPR	1067.008863	82.974889	100.044313	184
176	G1	1153.081136	113.248624	74.453782	185
45	G1AL	1048.101509	62.255144	58.081276	186
227	G1AR	1048.703987	57.400581	86.082123	187
137	G1P	993.327577	50.801763	74.209570	188
180	G2	1133.124748	104.717400	72.960436	189
107	G2L	1001.039966	92.513560	66.056523	190
213	G2R	998.494714	90.096774	82.028463	191
392	GLRDL	1175.000000	61.000000	68.000000	192
393	GLRDR	1175.000000	58.000000	82.000000	193
100	GLRL	1168.970760	80.825593	63.607843	194
231	GLRR	1169.320958	81.372455	86.010379	195
141	GLRVL	1171.342535	91.752823	70.486826	196
395	GLRVR	1172.000000	93.000000	82.000000	197
19	H0L	1308.449223	83.195893	50.570477	198
323	H0R	1314.054906	73.805010	102.619833	199
511	H1L	1215.000000	81.000000	49.000000	200
329	H1R	1222.312973	79.739755	105.159749	201
1	H2L	1039.691474	71.441547	45.153238	202
322	H2R	1036.718063	75.754139	100.182357	203
482	HMC	1071.000000	35.000000	73.000000	204
30	HSNL	621.369012	90.986860	52.734191	205
257	HSNR	613.200690	84.983515	90.227334	206
173	HYP101	74.609426	73.582882	73.684182	207
551	HYP102	53.105562	74.017819	74.295626	208
550	HYP11	122.000000	68.000000	71.000000	209
37	HYP1L	1307.186371	66.553724	55.582250	210
283	HYP1R	1316.836383	62.807213	93.173959	211
473	HYP1V	1377.000000	102.000000	70.000000	212
455	HYP2L	1339.000000	70.000000	52.000000	213
472	HYP2V	1405.000000	102.000000	70.000000	214
160	HYP31	1424.695128	47.041645	74.883447	215
122	HYP32	1408.821465	49.412281	67.910475	216
169	HYP4D	1481.227300	56.955511	73.707179	217
192	HYP4V1	1478.257324	90.071289	77.697021	218
