label_number	label_name	x	y	z	Aligned_No
254	ADAL	1161.000000	63.000000	102.000000	1
297	ADAR	1168.000000	58.000000	48.000000	2
255	ADEL	1174.000000	74.000000	98.000000	3
55	ADER	1174.748858	68.388128	51.397260	4
196	ADESHL	1102.051158	69.945073	100.106624	5
295	ADESHR	1112.431338	63.733275	47.637324	6
274	ADFL	1252.000000	92.000000	88.000000	7
312	ADFR	1259.000000	88.000000	55.000000	8
288	ADLL	1233.000000	104.000000	79.000000	9
327	ADLR	1238.000000	101.000000	64.000000	10
266	AFDL	1259.000000	88.000000	100.000000	11
308	AFDR	1269.000000	81.000000	48.000000	12
356	AIAL	1235.000000	55.000000	83.000000	13
347	AIAR	1234.000000	49.000000	71.000000	14
279	AIBL	1249.000000	75.000000	92.000000	15
314	AIBR	1258.000000	73.000000	57.000000	16
361	AIML	1187.059233	52.940767	81.822300	17
364	AIMR	1193.000000	54.000000	69.000000	18
263	AINL	1180.000000	87.000000	98.000000	19
304	AINR	1184.000000	82.000000	48.000000	20
362	AIYL	1184.000000	56.000000	91.000000	21
365	AIYR	1202.000000	54.000000	59.000000	22
276	AIZL	1193.000000	75.000000	94.000000	23
305	AIZR	1193.000000	68.000000	55.000000	24
291	ALA	1287.000000	107.000000	74.000000	25
164	ALML	820.663278	100.412961	79.977128	26
18	ALMR	831.667747	99.912480	44.233387	27
482	ALNL	209.000000	89.000000	65.000000	28
471	ALNR	205.000000	87.000000	49.000000	29
253	AMSHL	1174.541719	100.699231	96.596785	30
294	AMSHR	1170.551785	94.077028	45.076481	31
414	AMSOL	1439.000000	85.000000	97.000000	32
58	AMSOR	1467.478495	81.072043	52.269892	33
194	ARCADL	1492.978624	75.358531	98.742713	34
29	ARCADR	1492.382366	74.163778	51.168111	35
150	ARCAV	1547.755203	46.810094	79.703434	36
108	ARCPD	1527.205727	96.453401	68.705636	37
413	ARCPDL	1455.000000	84.000000	97.000000	38
47	ARCPDR	1445.998338	88.144558	55.620881	39
431	ARCPV	1519.000000	46.000000	82.000000	40
412	ARCPVL	1473.000000	67.000000	101.000000	41
381	ARCPVR	1480.000000	65.000000	51.000000	42
262	ASEL	1216.000000	88.000000	102.000000	43
303	ASER	1221.000000	84.000000	45.000000	44
268	ASGL	1225.000000	103.000000	94.000000	45
311	ASGR	1226.000000	95.000000	54.000000	46
261	ASHL	1238.000000	85.000000	102.000000	47
302	ASHR	1244.000000	79.000000	45.000000	48
287	ASIL	1214.000000	96.000000	86.000000	49
326	ASIR	1216.000000	97.000000	64.000000	50
260	ASJL	1220.000000	67.000000	103.000000	51
301	ASJR	1223.000000	64.000000	46.000000	52
289	ASKL	1258.000000	102.000000	80.000000	53
91	ASKR	1260.707336	101.522008	58.903475	54
259	AUAL	1238.000000	68.000000	104.000000	55
