label_number	label_name	x	y	z	Aligned_No
323	ADAL	1051.579618	94.210191	39.649682	1
354	ADAR	1050.983051	99.056497	93.016949	2
324	ADEL	1057.966254	90.996625	45.016873	3
355	ADER	1054.000000	89.000000	90.000000	4
321	ADESHL	1017.000000	94.000000	39.000000	5
352	ADESHR	1006.000000	100.000000	88.000000	6
344	ADFL	1111.000000	73.000000	53.000000	7
372	ADFR	1128.033746	69.000000	84.983127	8
543	ADLL	1099.000000	60.000000	61.000000	9
548	ADLR	1108.000000	60.000000	75.000000	10
335	AFDL	1133.963595	76.036405	41.918089	11
366	AFDR	1143.977143	77.942857	91.102857	12
410	AIAL	1112.972634	104.969213	57.082098	13
409	AIAR	1116.000000	111.000000	71.000000	14
348	AIBL	1123.127273	85.787879	51.296970	15
384	AIBR	1126.000000	86.000000	82.000000	16
416	AIML	1067.000000	107.000000	60.000000	17
419	AIMR	1072.996644	108.001119	72.994407	18
328	AINL	1064.000000	79.000000	41.000000	19
359	AINR	1063.000000	82.000000	94.000000	20
417	AIYL	1068.000000	102.000000	49.000000	21
420	AIYR	1079.000000	106.000000	83.000000	22
351	AIZL	1072.000000	89.000000	50.000000	23
387	AIZR	1071.000000	89.000000	85.000000	24
378	ALA	1152.000000	49.000000	64.000000	25
41	ALML	765.000000	62.000000	48.000000	26
45	ALMR	771.000000	57.000000	87.000000	27
186	ALNL	279.000000	76.000000	52.000000	28
198	ALNR	275.000000	67.000000	68.000000	29
98	AMSHL	1027.000000	65.000000	37.000000	30
92	AMSHR	1044.000000	69.000000	92.000000	31
485	AMSOL	1305.063709	66.036405	40.936291	32
499	AMSOR	1317.334149	66.190942	85.190942	33
483	ARCADL	1331.000000	82.000000	40.000000	34
498	ARCADR	1343.000000	72.000000	88.000000	35
532	ARCAV	1382.000000	106.000000	61.000000	36
517	ARCPD	1382.000000	54.000000	55.000000	37
486	ARCPDL	1298.000000	62.000000	48.000000	38
500	ARCPDR	1310.000000	62.000000	81.000000	39
533	ARCPV	1360.000000	106.000000	58.000000	40
491	ARCPVL	1316.000000	91.000000	45.000000	41
505	ARCPVR	1329.000000	79.000000	89.000000	42
331	ASEL	1096.000000	78.000000	42.000000	43
362	ASER	1100.991021	81.984287	93.017957	44
340	ASGL	1107.000000	66.000000	44.000000	45
371	ASGR	1101.000000	67.000000	86.000000	46
332	ASHL	1114.988777	80.977553	41.995511	47
363	ASHR	1123.000000	82.000000	93.000000	48
544	ASIL	1086.000000	68.000000	60.000000	49
