label_number	label_name	x	y	z	Aligned_No
1	ADAL	1137.140713	86.621951	36.631332	1
202	ADAR	1140.054772	89.154080	87.988382	2
322	ADEL	1137.000000	72.000000	42.000000	3
209	ADER	1143.481411	75.689943	89.844852	4
321	ADESHL	1053.000000	59.000000	46.000000	5
218	ADESHR	1130.255087	62.243130	92.482694	6
333	ADFL	1218.000000	51.000000	52.000000	7
503	ADFR	1225.000000	50.000000	79.000000	8
71	ADLL	1200.180217	41.325409	58.362980	9
139	ADLR	1206.808319	41.589674	71.535117	10
326	AFDL	1231.981962	56.022548	42.959414	11
207	AFDR	1235.692462	60.936432	88.252010	12
345	AIAL	1216.000000	87.000000	56.000000	13
319	AIAR	1215.000000	88.000000	66.000000	14
39	AIBL	1221.338784	66.138457	51.066776	15
177	AIBR	1222.514192	65.930950	76.743177	16
349	AIML	1165.081272	86.972909	58.243816	17
307	AIMR	1175.004489	87.998878	64.007856	18
10	AINL	1143.944956	59.412702	40.484184	19
206	AINR	1145.088497	58.165569	90.786019	20
350	AIYL	1162.000000	88.000000	49.000000	21
308	AIYR	1181.000000	94.000000	72.000000	22
330	AIZL	1158.000000	72.000000	45.000000	23
283	AIZR	1163.000000	79.000000	81.000000	24
96	ALA	1264.910062	35.917418	63.738965	25
445	ALML	814.000000	45.000000	46.000000	26
203	ALMR	830.114641	44.709517	90.746706	27
472	ALNL	261.000000	56.000000	62.000000	28
473	ALNR	260.943277	52.000000	79.056723	29
436	AMSHL	1136.336626	47.450206	39.815432	30
437	AMSHR	1085.219748	55.372686	91.915750	31
44	AMSOL	1423.462411	51.149787	50.506950	32
204	AMSOR	1441.525731	61.507581	87.691864	33
20	ARCADL	1468.429838	62.259520	44.164319	34
212	ARCADR	1460.584772	70.654050	89.987384	35
407	ARCAV	1511.000000	90.000000	63.000000	36
168	ARCPD	1501.542078	45.766272	76.918146	37
379	ARCPDL	1444.000000	48.000000	53.000000	38
196	ARCPDR	1425.085117	57.396730	84.533782	39
409	ARCPV	1478.000000	90.000000	58.000000	40
377	ARCPVL	1458.000000	74.000000	44.000000	41
401	ARCPVR	1477.000000	78.000000	88.000000	42
327	ASEL	1194.000000	59.000000	38.000000	43
211	ASER	1189.590543	62.274648	88.702968	44
19	ASGL	1191.150323	45.025484	45.319032	45
299	ASGR	1194.000000	47.000000	83.000000	46
7	ASHL	1214.067904	59.757884	38.209817	47
214	ASHR	1213.829832	67.480191	89.376496	48
61	ASIL	1181.100920	44.100298	59.517400	49
309	ASIR	1184.000000	48.000000	75.000000	50
6	ASJL	1196.706150	79.007289	38.779954	51
201	ASJR	1193.524832	83.776033	85.306953	52
75	ASKL	1223.504624	39.782475	59.093131	53
310	ASKR	1230.000000	41.000000	73.000000	54
325	AUAL	1216.000000	77.000000	37.000000	55
210	AUAR	1209.971567	83.801318	87.198682	56
3	AVAL	1254.918062	62.423495	36.365932	57
215	AVAR	1256.517505	69.151619	90.903922	58
331	AVBL	1169.000000	60.000000	46.000000	59
195	AVBR	1171.823663	58.796928	81.234642	60
328	AVDL	1166.984109	63.023837	35.920545	61
295	AVDR	1165.000000	69.000000	89.000000	62
28	AVEL	1245.265780	64.090347	48.633973	63
304	AVER	1247.000000	68.000000	80.000000	64
288	AVG	1139.151442	107.227163	61.772837	65
554	AVHL	1174.000000	47.000000	40.000000	66
300	AVHR	1176.810875	47.000000	83.208038	67
329	AVJL	1159.000000	55.000000	41.000000	68
297	AVJR	1159.000000	54.000000	90.000000	69
31	AVKL	1146.585090	87.031470	48.021693	70
172	AVKR	1152.931627	91.548036	75.678471	71
164	AVL	1223.868561	81.821670	76.434103	72
46	AWAL	1201.860130	57.203150	52.102933	73
301	AWAR	1206.000000	55.000000	78.000000	74
332	AWBL	1209.000000	46.000000	42.000000	75
298	AWBR	1212.000000	50.000000	87.000000	76
4	AWCL	1232.093767	71.209192	36.273904	77
220	AWCR	1228.358824	78.519048	88.615686	78
147	B	275.329288	78.288406	72.660172	79
352	BAGL	1301.979210	74.987526	40.970894	80
392	BAGR	1310.976163	84.071510	83.039728	81
440	BDUL	996.000000	63.000000	44.000000	82
424	BDUR	1004.000000	69.000000	89.000000	83
