label_number	label_name	x	y	z	Aligned_No
243	ADAL	1309.000000	57.000000	85.000000	1
265	ADAR	1293.000000	68.000000	30.000000	2
248	ADEL	1308.000000	69.000000	80.000000	3
266	ADER	1305.000000	71.000000	33.000000	4
242	ADESHL	1239.888730	93.215381	85.610350	5
10	ADESHR	1245.489973	81.170573	30.172022	6
201	ADFL	1388.509449	83.738121	73.491901	7
277	ADFR	1401.000000	88.000000	45.000000	8
258	ADLL	1367.439564	99.184847	72.045401	9
76	ADLR	1379.754839	106.127742	44.956129	10
250	AFDL	1399.000000	78.000000	79.000000	11
273	AFDR	1406.065315	83.945195	35.878378	12
307	AIAL	1383.018018	62.014640	57.990991	13
314	AIAR	1374.899061	59.798122	50.100939	14
174	AIBL	1390.498403	71.741853	66.707987	15
316	AIBR	1394.000000	74.000000	44.000000	16
253	AIML	1323.996641	58.005599	58.988802	17
389	AIMR	1328.000000	65.000000	48.000000	18
216	AINL	1316.570407	83.290506	77.969667	19
271	AINR	1321.000000	94.000000	37.000000	20
254	AIYL	1327.000000	53.000000	69.000000	21
390	AIYR	1339.000000	57.000000	41.000000	22
252	AIZL	1325.000000	71.000000	71.000000	23
278	AIZR	1329.000000	75.000000	39.000000	24
137	ALA	1432.125553	111.059772	60.481657	25
168	ALML	949.120716	91.038266	73.579353	26
53	ALMR	959.567068	98.033015	43.458056	27
489	ALNL	292.984287	82.997755	65.020202	28
503	ALNR	297.000000	81.000000	46.000000	29
238	AMSHL	1307.649494	92.618049	83.267721	30
22	AMSHR	1253.242378	101.921720	33.795307	31
200	AMSOL	1592.823490	87.883893	73.083221	32
31	AMSOR	1611.062690	83.264721	38.586802	33
226	ARCADL	1649.088133	69.585041	81.787592	34
24	ARCADR	1628.630207	81.773446	36.342393	35
358	ARCAV	1712.240768	44.267848	57.556376	36
372	ARCPD	1683.000000	97.000000	64.000000	37
194	ARCPDL	1610.169791	84.926059	72.739625	38
52	ARCPDR	1590.614943	88.259620	40.472264	39
360	ARCPV	1684.000000	41.000000	60.000000	40
348	ARCPVL	1628.000000	63.000000	78.000000	41
13	ARCPVR	1619.240438	70.870788	31.244780	42
247	ASEL	1355.000000	77.000000	83.000000	43
269	ASER	1361.992658	87.988253	32.995595	44
251	ASGL	1355.000000	89.000000	78.000000	45
275	ASGR	1368.000000	98.000000	37.000000	46
234	ASHL	1374.200862	73.224770	84.192240	47
19	ASHR	1382.523291	82.070886	33.018987	48
257	ASIL	1347.461601	94.314100	69.775701	49
283	ASIR	1352.000000	102.000000	42.000000	50
221	ASJL	1355.400345	61.228830	83.230769	51
3	ASJR	1358.656782	70.941379	30.042759	52
196	ASKL	1393.041573	103.678491	72.371893	53
77	ASKR	1405.424591	106.439417	47.408742	54
229	AUAL	1374.168537	58.907107	83.320241	55
2	AUAR	1377.234555	69.014355	30.037170	56
227	AVAL	1415.275902	77.528012	84.748849	57
15	AVAR	1422.227070	80.994847	31.435246	58
199	AVBL	1336.236218	82.882392	70.899432	59
281	AVBR	1340.000000	92.000000	40.000000	60
240	AVDL	1336.280457	76.433143	85.717486	61
270	AVDR	1338.942715	86.713574	32.599004	62
186	AVEL	1412.304878	74.155375	68.948961	63
280	AVER	1417.000000	74.000000	43.000000	64
295	AVG	1293.018203	34.936291	52.927190	65
249	AVHL	1339.000000	95.000000	82.000000	66
276	AVHR	1347.672302	102.000000	34.426528	67
237	AVJL	1326.762033	89.691180	84.983386	68
272	AVJR	1331.170012	101.914994	34.801653	69
173	AVKL	1310.532932	53.571306	69.850229	70
388	AVKR	1309.000000	60.000000	40.000000	71
315	AVL	1379.000000	68.000000	46.000000	72
161	AWAL	1371.400644	78.208367	67.125235	73
79	AWAR	1379.511208	85.318753	46.658557	74
211	AWBL	1374.450496	89.634986	81.636610	75
28	AWBR	1388.102953	95.655649	36.069900	76
246	AWCL	1393.000000	67.000000	85.000000	77
4	AWCR	1396.710138	74.041585	29.687008	78
498	B	312.000000	58.000000	56.000000	79
213	BAGL	1481.581061	69.616115	78.097614	80
322	BAGR	1476.000733	74.004399	31.997801	81
230	BDUL	1156.708731	65.622920	83.408675	82
8	BDUR	1151.150764	77.437901	31.517379	83
215	CANL	836.240770	70.478430	79.774777	84
35	CANR	854.876145	78.664654	39.646961	85
443	CCLA	952.000000	48.000000	73.000000	86
444	CCLP	855.045067	42.000000	62.405603	87
30	CCRA	1092.364200	53.269606	38.275587	88
46	CCRP	1063.129303	53.259036	42.699441	89
261	CEPDL	1433.112167	101.215779	71.184411	90
75	CEPDR	1434.958230	104.922478	45.424071	91
204	CEPSHDL	1468.110179	90.554391	75.655719	92
57	CEPSHDR	1464.750768	92.642757	43.050795	93
197	CEPSHVL	1460.959334	53.127227	74.199070	94
324	CEPSHVR	1458.736865	65.939707	33.080103	95
218	CEPSODL	1517.418075	95.289065	77.100724	96
48	CEPSODR	1505.192128	98.455971	40.017678	97
206	CEPSOVL	1505.388262	52.909957	76.091297	98
328	CEPSOVR	1498.000000	58.000000	35.000000	99
343	CEPVL	1461.625104	45.374896	61.625104	100
66	CEPVR	1458.336711	45.198758	44.397842	101
113	DA1	1248.757643	35.204642	55.355278	102
91	DA2	1140.695861	39.661102	53.055797	103
102	DA3	1054.542072	45.770464	56.112574	104
92	DA4	945.638316	40.617912	51.325816	105
101	DA5	811.921743	41.157919	53.217901	106
131	DA6	633.607358	49.242165	60.668873	107
125	DA7	479.348745	46.898419	59.409591	108
184	DA8	361.564170	52.156373	69.971529	109
