label_number	label_name	x	y	z	Aligned_No
5	ADAL	1089.535455	74.392857	38.665890	1
271	ADAR	1081.713274	77.864431	92.041332	2
398	ADEL	1100.155941	65.636139	45.799505	3
416	ADER	1091.000000	68.000000	89.000000	4
3	ADESHL	1075.205940	66.988792	38.887363	5
415	ADESHR	1049.969766	52.947090	89.175359	6
553	ADFL	1177.000000	48.000000	47.000000	7
406	ADFR	1176.000000	49.000000	83.000000	8
390	ADLL	1157.193806	36.918082	60.249750	9
387	ADLR	1140.901834	40.937531	73.878037	10
11	AFDL	1188.476804	57.847294	41.548647	11
405	AFDR	1184.000000	58.000000	90.000000	12
419	AIAL	1160.042954	78.957046	55.842502	13
420	AIAR	1157.026529	81.994105	66.973471	14
87	AIBL	1172.633510	66.662081	53.053263	15
230	AIBR	1172.501983	66.638527	79.187252	16
524	AIML	1113.778253	84.071062	59.750856	17
523	AIMR	1124.000000	82.000000	71.000000	18
29	AINL	1112.041501	53.476723	47.071093	19
252	AINR	1106.985318	55.989560	85.861990	20
525	AIYL	1117.000000	83.000000	49.000000	21
522	AIYR	1129.000000	88.000000	82.000000	22
401	AIZL	1116.000000	68.000000	51.000000	23
414	AIZR	1120.002208	68.984547	77.975717	24
384	ALA	1192.030769	33.893927	66.981377	25
33	ALML	797.792793	44.470058	47.542925	26
228	ALMR	765.907048	45.740810	80.843128	27
485	ALNL	242.099349	50.048860	55.447883	28
481	ALNR	232.558996	51.132218	75.507113	29
539	AMSHL	1097.000000	43.000000	46.000000	30
267	AMSHR	1085.535797	46.056308	88.808630	31
288	AMSOL	1349.786543	54.059551	44.786543	32
303	AMSOR	1379.000000	63.000000	91.000000	33
23	ARCADL	1383.909718	60.423232	43.877228	34
300	ARCADR	1393.002208	69.988962	91.026490	35
338	ARCAV	1439.092010	91.990799	70.092010	36
117	ARCPD	1410.378605	40.111453	61.432932	37
558	ARCPDL	1357.000000	52.000000	52.000000	38
253	ARCPDR	1361.733026	56.979345	87.210503	39
340	ARCPV	1417.022878	91.996310	71.041328	40
279	ARCPVL	1362.915516	72.236393	43.846466	41
301	ARCPVR	1373.988962	75.026490	91.000000	42
28	ASEL	1143.238308	51.690165	45.452545	43
272	ASER	1144.214992	57.845942	92.654173	44
391	ASGL	1150.000000	40.000000	51.000000	45
408	ASGR	1147.000000	45.000000	84.000000	46
14	ASHL	1163.244374	59.719409	42.411744	47
277	ASHR	1165.241792	61.398452	93.639071	48
388	ASIL	1138.074975	39.074975	60.394124	49
389	ASIR	1122.000000	44.000000	76.000000	50
379	ASJL	1141.000000	69.000000	40.000000	51
275	ASJR	1142.628378	74.697394	92.831081	52
103	ASKL	1171.543328	36.828995	57.414498	53
200	ASKR	1160.325504	37.696601	73.264161	54
378	AUAL	1158.000000	73.000000	39.000000	55
412	AUAR	1161.000000	77.000000	93.000000	56
13	AVAL	1205.213181	58.374243	41.182919	57
403	AVAR	1202.013226	63.995591	87.013226	58
397	AVBL	1128.045872	47.902523	52.913991	59
409	AVBR	1132.243943	55.940685	80.629073	60
396	AVDL	1126.000000	56.000000	43.000000	61
410	AVDR	1122.000000	60.000000	90.000000	62
402	AVEL	1191.606357	66.662592	50.775061	63
413	AVER	1192.946627	66.946627	78.000000	64
463	AVG	1071.000000	101.000000	67.000000	65
394	AVHL	1136.000000	37.000000	49.000000	66
257	AVHR	1130.863948	41.221727	86.228581	67
395	AVJL	1124.689563	44.457627	45.394291	68
259	AVJR	1119.722947	49.390737	85.854316	69
43	AVKL	1098.921018	85.157303	48.419035	70
244	AVKR	1097.678879	85.641132	82.614488	71
423	AVL	1167.000000	83.000000	82.000000	72
392	AWAL	1166.166929	48.108661	53.333071	73
418	AWAR	1161.000000	53.000000	77.000000	74
393	AWBL	1161.000000	45.000000	44.000000	75
407	AWBR	1163.000733	46.997801	89.004399	76
2	AWCL	1175.777446	68.387354	38.372915	77
411	AWCR	1181.000000	73.000000	92.000000	78
152	B	255.263030	73.721697	66.254788	79
286	BAGL	1237.000000	69.206709	41.858411	80
308	BAGR	1249.975950	70.936989	90.050024	81
24	BDUL	974.639431	62.964717	45.445063	82
242	BDUR	959.612859	66.748335	84.609414	83
551	CANL	675.000000	65.000000	48.000000	84
