label_number	label_name	x	y	z	Aligned_No
342	ADAL	1152.989876	89.033746	25.986502	1
362	ADAR	1148.000000	84.000000	71.000000	2
343	ADEL	1156.000000	79.000000	30.000000	3
244	ADER	1160.734734	80.943991	69.592377	4
18	ADESHL	1085.381655	86.375000	26.723669	5
233	ADESHR	1103.020084	81.306695	70.280962	6
352	ADFL	1228.000000	58.000000	37.000000	7
380	ADFR	1218.000000	55.000000	61.000000	8
374	ADLL	1205.000000	47.000000	43.000000	9
384	ADLR	1232.000000	46.000000	66.000000	10
27	AFDL	1238.906364	60.480177	26.509650	11
251	AFDR	1246.198711	60.173957	70.986436	12
335	AIAL	1229.000000	94.000000	43.000000	13
172	AIAR	1232.232926	94.350379	53.262620	14
69	AIBL	1235.940597	75.816559	35.713143	15
376	AIBR	1237.000000	66.000000	63.000000	16
325	AIML	1180.997753	103.003371	43.007865	17
500	AIMR	1192.023837	101.039728	56.928490	18
344	AINL	1164.000000	69.000000	26.000000	19
365	AINR	1169.000000	65.000000	69.000000	20
499	AIYL	1179.000000	95.000000	35.000000	21
501	AIYR	1189.000000	96.000000	66.000000	22
345	AIZL	1172.000000	78.000000	33.000000	23
363	AIZR	1177.516129	79.741935	66.096774	24
131	ALA	1265.842932	34.587339	47.691813	25
33	ALML	840.354315	49.359507	29.849448	26
530	ALMR	838.464444	49.588079	67.528770	27
87	ALNL	230.935197	59.690619	39.013326	28
168	ALNR	225.873290	58.902280	53.845277	29
2	AMSHL	1153.054215	55.540661	21.749777	30
455	AMSHR	1152.829314	52.104128	71.606679	31
20	AMSOL	1452.797831	59.090602	26.137349	32
221	AMSOR	1431.354655	54.005105	64.678679	33
28	ARCADL	1491.921146	71.659721	26.967085	34
230	ARCADR	1451.383589	56.746303	66.827776	35
313	ARCAV	1535.000000	95.000000	54.000000	36
167	ARCPD	1511.712497	40.673861	54.747669	37
38	ARCPDL	1437.801600	53.843733	31.422933	38
397	ARCPDR	1414.000000	50.000000	63.000000	39
314	ARCPV	1512.000000	93.000000	55.000000	40
418	ARCPVL	1462.000000	82.000000	30.000000	41
246	ARCPVR	1474.840118	68.183191	69.794485	42
13	ASEL	1204.884956	66.111504	24.210619	43
252	ASER	1203.922398	59.588755	73.000465	44
42	ASGL	1203.468525	46.025582	32.191147	45
241	ASGR	1203.421168	42.890321	67.985742	46
9	ASHL	1221.264217	70.928648	24.842543	47
377	ASHR	1227.000000	67.000000	73.000000	48
99	ASIL	1185.943571	48.887619	42.012381	49
373	ASIR	1205.000000	42.880040	55.359879	50
23	ASJL	1205.902051	84.936027	26.024487	51
257	ASJR	1208.697949	81.998876	74.027255	52
350	ASKL	1228.000000	42.000000	42.000000	53
372	ASKR	1232.443223	45.611722	55.504579	54
16	AUAL	1225.263050	87.257185	25.152786	55
261	AUAR	1227.688918	84.425518	73.987833	56
14	AVAL	1264.402744	65.839329	24.824390	57
258	AVAR	1267.712853	63.321630	73.443260	58
90	AVBL	1182.630317	62.224285	36.362722	59
381	AVBR	1184.000000	60.000000	64.000000	60
361	AVDL	1185.000000	71.000000	26.000000	61
259	AVDR	1185.811116	70.845751	73.722110	62
76	AVEL	1255.056489	71.321662	35.288515	63
218	AVER	1260.196271	66.773961	63.104678	64
320	AVG	1150.013095	111.161905	50.240476	65
26	AVHL	1188.841918	50.187671	27.693699	66
242	AVHR	1187.809252	46.093195	69.451894	67
346	AVJL	1175.000000	58.000000	26.000000	68
366	AVJR	1179.857831	54.819277	72.281928	69
79	AVKL	1161.784087	96.839910	35.701957	70
502	AVKR	1173.000000	96.000000	68.000000	71
215	AVL	1228.717356	81.566591	62.074569	72
359	AWAL	1198.733143	64.024691	33.963675	73
176	AWAR	1195.152641	55.221769	57.607772	74
347	AWBL	1218.993397	53.997065	27.993397	75
367	AWBR	1222.119565	52.940217	71.298913	76
5	AWCL	1243.294345	78.780015	23.766847	77
368	AWCR	1245.000000	76.000000	73.000000	78
150	B	255.941449	80.914203	49.162029	79
413	BAGL	1319.000000	80.000000	30.000000	80
387	BAGR	1326.138187	70.873700	67.983655	81
441	BDUL	1018.000000	83.000000	27.000000	82
236	BDUR	1014.912158	78.400725	67.997211	83
8	CANL	712.609914	70.006718	25.089182	84
222	CANR	734.058954	65.957528	64.520127	85
70	CCLA	755.565708	95.782683	36.699179	86
53	CCLP	734.163940	95.142237	34.059098	87
239	CCRA	991.085630	95.428604	67.939877	88
200	CCRP	975.762859	103.233518	59.852451	89
356	CEPDL	1265.000000	44.000000	36.000000	90
370	CEPDR	1265.000000	42.000000	61.000000	91
414	CEPSHDL	1307.000000	56.000000	29.000000	92
385	CEPSHDR	1309.000000	50.000000	68.000000	93
49	CEPSHVL	1303.440344	90.208935	33.368202	94
231	CEPSHVR	1306.469155	84.685379	67.447255	95
31	CEPSODL	1368.954368	54.548692	28.728158	96
401	CEPSODR	1358.000000	48.000000	66.000000	97
62	CEPSOVL	1339.290281	95.922506	35.239264	98
224	CEPSOVR	1347.523339	90.963203	65.212947	99
427	CEPVL	1306.974157	101.998876	46.019101	100
507	CEPVR	1312.000000	98.000000	57.000000	101
152	DA1	1095.427971	111.981693	48.955282	102
128	DA2	1029.234174	110.221569	46.123249	103
125	DA3	936.450233	102.837092	45.622473	104
551	DA4	826.000000	109.000000	49.000000	105
144	DA5	678.924271	103.372624	47.482256	106
115	DA6	541.849498	96.577379	43.577987	107
104	DA7	414.737848	94.527657	41.026819	108
478	DA8	310.671962	85.179508	42.768070	109
197	DA9	303.813497	79.753989	57.184508	110
166	DB1	1131.628279	113.406557	51.256557	111
130	DB2	1201.906250	111.208649	50.820707	112
129	DB3	1049.092171	111.592171	45.821352	113
120	DB4	915.132030	103.377343	45.448045	114
126	DB5	733.188918	101.025599	45.961439	115
93	DB6	565.445381	97.962610	38.855938	116
107	DB7	438.018788	93.051818	42.813939	117
109	DD1	1130.245200	106.995593	42.164306	118
145	DD2	965.874020	107.372713	48.214584	119
127	DD3	800.562073	106.149334	46.211947	120
98	DD4	616.428463	99.985995	40.573429	121
119	DD5	467.717093	96.879496	44.739711	122
479	DD6	317.748780	81.000000	47.670732	123
554	DEP	243.433295	53.887495	47.540099	124
542	DL1	1485.096536	52.585251	28.599330	125
32	DL10	1059.000825	38.225567	30.250928	126
72	DL11	976.873767	32.072133	37.959143	127
41	DL12	897.830791	36.168644	32.454237	128
548	DL13	852.799624	38.950219	37.937070	129
40	DL14	788.860348	39.442714	31.572598	130
44	DL15	731.466517	39.854249	33.728475	131
549	DL16	654.170213	42.560606	35.583817	132
46	DL17	591.600411	42.068053	33.096302	133
553	DL18	496.624211	44.960048	39.277861	134
86	DL19	441.068285	44.537659	38.224819	135
543	DL2	1458.739932	45.154294	31.540029	136
550	DL20	338.294864	47.464512	34.173110	137
484	DL21	207.000000	57.000000	46.000000	138
544	DL3	1422.386526	38.192279	33.635604	139
545	DL4	1378.125237	42.641682	27.641050	140
546	DL5	1295.892757	34.209433	34.987647	141
547	DL6	1299.000000	45.000000	29.000000	142
73	DL7	1170.746439	31.956044	38.524624	143
25	DL8	1117.327150	38.527993	28.620911	144
45	DL9	1079.199511	40.491543	34.498064	145
514	DR1	1481.794736	49.585849	63.610239	146
521	DR10	1072.422087	40.606369	62.709575	147
525	DR11	1013.163102	34.711959	56.028439	148
526	DR12	933.101651	31.540345	56.829531	149
552	DR13	886.208756	33.974046	59.843151	150
527	DR14	823.109005	39.877526	59.985283	151
528	DR15	781.768649	36.043095	54.066280	152
529	DR16	682.954013	41.016852	58.840903	153
174	DR17	607.532232	43.531148	55.210184	154
531	DR18	530.965198	43.293012	56.759753	155
175	DR19	454.464322	46.735427	55.812060	156
515	DR2	1450.449065	45.063185	63.721792	157
532	DR20	401.333835	50.379331	52.492317	158
488	DR21	272.000000	50.000000	55.000000	159
516	DR3	1419.164999	37.077631	60.635380	160
517	DR4	1386.321875	41.205729	65.781250	161
518	DR5	1328.000000	32.000000	60.000000	162
519	DR6	1310.068849	38.569413	67.803612	163
523	DR7	1158.223776	33.792117	59.951473	164
520	DR8	1121.400952	28.229143	48.716571	165
522	DR9	1085.257686	35.189662	55.455419	166
147	DVA	261.559988	61.563263	47.678476	167
494	DVC	235.059783	72.701087	48.119565	168
292	E1D	1471.000000	48.000000	49.000000	169
296	E1VL	1488.660405	81.122832	36.216763	170
304	E1VR	1482.000000	73.000000	59.000000	171
146	E2D	1549.530822	56.402529	47.250790	172
91	E2VL	1556.439936	84.020907	39.973069	173
190	E2VR	1553.865407	80.944904	57.924046	174
290	E3D	1437.609910	49.566684	48.050606	175
417	E3VL	1462.000000	82.000000	38.710526	176
303	E3VR	1462.000000	77.000000	59.000000	177
498	EXC	1202.371685	94.892746	43.340094	178
497	EXC/DUCT	1214.000000	87.000000	37.000000	179
39	EXC/GL/L	1114.586359	101.647448	32.130275	180
228	EXC/GL/R	1129.519247	98.582264	65.995438	181
149	F	281.591133	66.886700	47.447968	182
19	FLPL	1171.748400	88.932053	25.316593	183
364	FLPR	1173.000000	82.000000	74.000000	184
162	G1	1264.543410	112.015928	50.235478	185
272	G1AL	1145.000000	61.000000	34.000000	186
206	G1AR	1142.878009	59.224537	62.927778	187
171	G1P	1087.870542	54.028418	55.585996	188
327	G2	1241.733845	106.014943	49.004039	189
92	G2L	1096.444909	94.130287	41.199217	190
191	G2R	1095.454653	89.606890	57.689340	191
354	GLRDL	1271.049144	53.073716	42.049144	192
369	GLRDR	1267.946324	49.926488	53.866978	193
328	GLRL	1267.019101	79.998876	38.025843	194
379	GLRR	1274.062646	60.797276	59.526848	195
329	GLRVL	1274.000000	88.000000	43.000000	196
557	GLRVR	1276.338019	82.505355	58.652276	197
555	H0L	1431.596799	70.810513	23.095393	198
396	H0R	1424.343930	66.392991	72.525657	199
409	H1L	1320.300038	69.622231	23.547127	200
389	H1R	1311.468471	73.101353	75.984172	201
4	H2L	1111.480492	79.390850	21.766837	202
454	H2R	1152.627980	69.127550	75.434645	203
375	HMC	1181.535306	38.761488	52.260256	204
37	HSNL	663.816897	88.833382	30.396821	205
226	HSNR	685.630161	84.861786	65.698975	206
470	HYP101	97.000000	68.000000	46.000000	207
112	HYP102	73.154075	65.721094	43.059843	208
468	HYP11	125.915038	66.898496	39.915038	209
12	HYP1L	1422.146110	55.591694	25.942457	210
395	HYP1R	1412.961492	56.231047	70.269555	211
312	HYP1V	1505.000000	94.000000	45.000000	212
3	HYP2L	1468.788375	69.209727	24.294425	213
311	HYP2V	1524.980147	96.002941	46.986765	214
132	HYP31	1548.184227	45.074604	46.817600	215
110	HYP32	1529.587302	41.482391	43.725198	216
306	HYP4D	1600.962763	50.366487	47.007839	217
134	HYP4V1	1592.035454	87.521249	46.971120	218
142	HYP4V2	1568.777259	94.662070	47.827747	219
533	HYP5L	1533.219434	71.149507	28.594595	220
496	HYP5R	1520.519625	64.296872	67.926479	221
307	HYP6D1	1497.107631	33.530388	46.988220	222
308	HYP6D2	1460.118565	33.832421	44.590088	223
122	HYP6D3	1421.402051	34.276667	47.111026	224
121	HYP6D4	1401.393939	31.610804	46.769960	225
316	HYP6V1	1487.000000	99.000000	51.000000	226
317	HYP6V2	1419.022959	100.266369	51.968750	227
467	HYP71	182.391555	84.169158	47.806452	228
117	HYP72	159.991615	77.391128	44.546930	229
440	HYP7ABLD	1064.207095	65.592625	21.850052	230
439	HYP7ABLV	1042.080000	74.190588	23.029118	231
458	HYP7ABR3	998.041879	54.810861	72.509534	232
457	HYP7ABRD	1082.609147	70.950667	71.539699	233
456	HYP7ABRV	1044.303358	71.863677	69.211445	234
309	HYP7D1	1347.552713	28.040085	46.577318	235
310	HYP7D2	1240.511943	30.970372	46.889297	236
443	HYP7LC1	953.908214	55.036479	22.642269	237
445	HYP7LC2	851.735273	66.664152	25.711566	238
446	HYP7LC3	731.512426	58.284320	22.272485	239
448	HYP7LC4	587.167951	62.050591	23.295069	240
452	HYP7LC5	446.985552	60.728258	26.244235	241
480	HYP7LC6	287.580604	56.815579	30.802167	242
460	HYP7RC1	925.855779	52.885246	66.296742	243
463	HYP7RC2	819.817517	63.689687	68.984221	244
464	HYP7RC3	702.756472	61.371285	67.992809	245
229	HYP7RC4	567.064214	58.126787	64.018983	246
217	HYP7RC5	437.354317	59.461639	62.525683	247
486	HYP7RC6	269.890587	54.217216	63.435237	248
319	HYP7V1	1365.725155	110.616770	50.174534	249
165	HYP7V2	1325.899353	112.031783	52.003531	250
469	HYP8	135.512613	75.035221	47.428367	251
471	HYP9	108.000000	73.000000	47.000000	252
299	I1L	1427.000000	78.000000	39.000000	253
