label_number	label_name	x	y	z	Aligned_No
173	ADAL	1231.977695	58.940520	89.066914	1
216	ADAR	1244.684575	56.013865	37.344021	2
174	ADEL	1235.000000	67.000000	80.000000	3
217	ADER	1247.012167	65.890494	43.136122	4
171	ADESHL	1186.000000	74.000000	89.000000	5
214	ADESHR	1210.000000	58.000000	38.000000	6
194	ADFL	1314.000000	92.000000	77.000000	7
236	ADFR	1319.000000	91.000000	49.000000	8
211	ADLL	1284.000000	105.000000	68.000000	9
206	ADLR	1296.009565	106.009565	54.040172	10
186	AFDL	1328.000000	86.000000	84.000000	11
231	AFDR	1336.002201	85.994864	37.991930	12
260	AIAL	1303.955720	56.014760	68.996310	13
259	AIAR	1304.000000	56.000000	57.684741	14
179	AIBL	1311.000000	74.000000	76.000000	15
240	AIBR	1323.000000	74.000000	48.000000	16
508	AIML	1256.994078	49.025907	68.958549	17
542	AIMR	1267.000000	48.000000	59.000000	18
193	AINL	1243.000000	83.000000	82.000000	19
228	AINR	1252.996310	82.022878	41.958672	20
509	AIYL	1254.000000	57.000000	79.000000	21
541	AIYR	1274.000000	50.000000	48.000000	22
177	AIZL	1250.846154	73.846154	75.692308	23
220	AIZR	1264.005166	68.971218	45.996310	24
197	ALA	1346.026549	112.019912	62.026549	25
423	ALML	891.000000	96.000000	83.000000	26
447	ALMR	908.011782	88.975700	42.980118	27
386	ALNL	263.000000	84.000000	72.000000	28
396	ALNR	260.000000	87.000000	55.000000	29
432	AMSHL	1223.000000	95.000000	86.000000	30
442	AMSHR	1238.000000	98.000000	37.000000	31
32	AMSOL	1483.000000	90.000000	77.000000	32
71	AMSOR	1514.000000	83.000000	42.000000	33
36	ARCADL	1545.000000	81.000000	85.000000	34
72	ARCADR	1533.000000	78.000000	40.000000	35
94	ARCAV	1600.000000	51.000000	68.000000	36
109	ARCPD	1570.000000	104.000000	66.000000	37
33	ARCPDL	1509.000000	88.000000	80.000000	38
70	ARCPDR	1497.995598	86.999266	43.991196	39
96	ARCPV	1570.000000	50.000000	68.000000	40
37	ARCPVL	1527.000000	69.000000	84.000000	41
73	ARCPVR	1524.000000	63.000000	42.000000	42
170	ASEL	1283.953839	86.084062	86.119048	43
225	ASER	1295.128358	82.101990	37.747264	44
189	ASGL	1278.897239	101.933282	79.234663	45
233	ASGR	1293.000000	103.000000	41.000000	46
169	ASHL	1306.908821	81.161546	85.208127	47
224	ASHR	1316.822055	74.000000	37.701754	48
212	ASIL	1265.014848	97.066073	67.951745	49
207	ASIR	1277.009056	97.015253	53.004290	50
