label_number	label_name	x	y	z	Aligned_No
293	ADAL	1180.627979	77.861962	96.683070	1
405	ADAR	1184.938519	78.631117	41.631117	2
399	ADEL	1184.000000	91.000000	89.000000	3
406	ADER	1186.000000	85.000000	48.000000	4
303	ADESHL	1130.137199	86.303536	98.013579	5
29	ADESHR	1129.706457	87.212914	42.128098	6
263	ADFL	1268.374763	102.453510	83.707780	7
437	ADFR	1270.631117	99.938519	52.368883	8
229	ADLL	1242.727298	125.433870	81.090537	9
117	ADLR	1241.438532	119.061774	59.761774	10
287	AFDL	1278.044757	98.816073	92.710225	11
438	AFDR	1277.000000	101.000000	46.000000	12
419	AIAL	1266.023837	74.015891	75.079455	13
429	AIAR	1263.000000	72.000000	65.000000	14
255	AIBL	1262.217103	89.498946	84.098765	15
436	AIBR	1265.000000	88.000000	52.000000	16
384	AIML	1209.000000	68.000000	76.000000	17
153	AIMR	1219.065574	68.020068	65.755512	18
401	AINL	1187.000000	110.000000	92.000000	19
407	AINR	1192.000000	102.000000	48.000000	20
385	AIYL	1205.000000	71.000000	87.000000	21
99	AIYR	1222.836220	66.724398	54.713102	22
278	AIZL	1219.015508	89.576200	88.373397	23
434	AIZR	1202.000000	90.000000	53.000000	24
194	ALA	1310.011934	127.053856	71.265912	25
248	ALML	872.143873	119.860108	83.172306	26
11	ALMR	827.461091	108.075048	41.025755	27
157	ALNL	257.661256	106.110260	66.269525	28
556	ALNR	268.000000	99.000000	52.000000	29
494	AMSHL	1127.000000	113.000000	99.000000	30
72	AMSHR	1187.477391	118.673913	50.433478	31
258	AMSOL	1458.277570	102.060225	84.868308	32
6	AMSOR	1469.133217	100.545666	38.730366	33
261	ARCADL	1510.809082	89.449432	85.267028	34
5	ARCADR	1492.733377	97.239828	38.632484	35
134	ARCAV	1557.935728	56.617738	63.974740	36
442	ARCPD	1538.000000	120.000000	67.000000	37
257	ARCPDL	1475.739500	101.654173	85.105529	38
35	ARCPDR	1454.604934	102.814802	44.276725	39
481	ARCPV	1530.000000	59.000000	64.000000	40
245	ARCPVL	1490.507726	78.374050	84.060093	41
8	ARCPVR	1473.232516	81.298125	39.319394	42
304	ASEL	1229.508139	101.565817	96.555909	43
41	ASER	1233.055303	98.718586	45.263213	44
288	ASGL	1234.274706	113.921512	91.163850	45
71	ASGR	1232.988818	113.181886	51.573612	46
302	ASHL	1257.060307	95.305016	96.089591	47
435	ASHR	1256.000000	96.000000	45.000000	48
402	ASIL	1223.637481	120.402408	77.883593	49
403	ASIR	1224.000000	118.000000	61.000000	50
292	ASJL	1231.236297	81.841238	94.695257	51
28	ASJR	1239.076180	80.571063	44.458215	52
490	ASKL	1272.211108	118.471924	85.864069	53
96	ASKR	1264.709886	118.159871	55.188325	54
298	AUAL	1253.800653	79.902403	96.206467	55
22	AUAR	1259.987530	77.241081	42.848978	56
282	AVAL	1295.762671	91.947496	91.203642	57
34	AVAR	1298.027007	94.907510	43.459859	58
486	AVBL	1216.038508	109.730445	85.768953	59
440	AVBR	1215.000000	111.000000	58.000000	60
300	AVDL	1207.693735	99.952555	96.125912	61
433	AVDR	1209.007839	96.006719	45.992161	62
225	AVEL	1284.826420	87.952927	80.189173	63
78	AVER	1288.318127	90.853048	52.557933	64
389	AVG	1180.000000	53.000000	71.000000	65
489	AVHL	1215.000000	117.000000	92.000000	66
408	AVHR	1219.024887	111.000000	47.937783	67
488	AVJL	1202.000000	115.000000	92.000000	68
48	AVJR	1202.565899	111.108035	48.826066	69
272	AVKL	1186.423463	71.077423	86.027187	70
91	AVKR	1188.764828	68.941034	54.609781	71
103	AVL	1264.592924	77.482310	56.335502	72
275	AWAL	1249.278653	106.013902	86.691381	73
79	AWAR	1246.273873	101.393236	53.962533	74
295	AWBL	1257.141044	111.051834	93.987659	75
53	AWBR	1252.639749	110.156711	47.901549	76
294	AWCL	1276.458779	85.429517	95.322901	77
13	AWCR	1281.844670	85.067343	41.175635	78
196	B	279.372614	74.152349	70.657122	79
286	BAGL	1356.513522	81.858875	91.469692	80
25	BAGR	1350.485540	84.078406	43.081941	81
289	BDUL	1036.071123	83.739011	92.242674	82
14	BDUR	1032.243735	86.314789	41.702010	83
268	CANL	723.900257	95.902831	85.789361	84
23	CANR	748.444999	82.005702	42.987408	85
