label_number	label_name	x	y	z	Aligned_No
1	ADAL	1070.747486	78.094591	35.208209	1
395	ADAR	1085.000000	90.000000	87.000000	2
393	ADEL	1079.000000	70.000000	40.000000	3
396	ADER	1090.988802	78.005599	81.996641	4
7	ADESHL	1043.617508	63.253420	36.614275	5
234	ADESHR	1048.128621	86.224026	85.547453	6
435	ADFL	1159.000000	49.000000	51.000000	7
436	ADFR	1162.000000	57.000000	77.000000	8
93	ADLL	1140.679509	42.151313	57.893457	9
433	ADLR	1145.000000	48.959368	69.959368	10
406	AFDL	1171.913405	53.000000	40.721234	11
408	AFDR	1170.029520	58.003690	87.036900	12
450	AIAL	1152.929495	86.123384	54.209166	13
449	AIAR	1151.996625	91.016873	64.033746	14
50	AIBL	1159.824156	66.330697	48.045026	15
196	AIBR	1158.915123	70.334259	76.004630	16
521	AIML	1104.000000	92.000000	54.000000	17
519	AIMR	1115.000000	93.000000	64.000000	18
13	AINL	1088.569777	53.600788	38.437319	19
397	AINR	1092.935412	63.975501	83.995546	20
520	AIYL	1103.000000	81.000000	44.000000	21
206	AIYR	1114.227103	90.420638	75.094488	22
29	AIZL	1099.633637	64.313111	44.736097	23
413	AIZR	1107.000000	75.000000	78.000000	24
143	ALA	1199.390000	41.140937	65.658125	25
21	ALML	771.221182	44.331136	44.457890	26
209	ALMR	798.220223	49.176949	80.026778	27
319	ALNL	248.000000	50.837368	54.902421	28
161	ALNR	244.583357	53.190490	71.323862	29
17	AMSHL	1063.406962	48.319295	39.140309	30
346	AMSHR	1071.000000	63.000000	89.000000	31
496	AMSOL	1335.125654	59.010471	47.010471	32
227	AMSOR	1349.236465	59.494295	85.878369	33
15	ARCADL	1381.560363	65.559498	39.551277	34
225	ARCADR	1372.606968	62.571097	84.898581	35
97	ARCAV	1402.611877	94.781902	57.464122	36
94	ARCPD	1405.901531	45.199764	56.790342	37
495	ARCPDL	1349.000000	61.000000	46.000000	38
488	ARCPDR	1334.000000	59.000000	84.000000	39
507	ARCPV	1377.000000	96.000000	57.000000	40
497	ARCPVL	1364.000000	76.000000	43.000000	41
232	ARCPVR	1371.685778	72.844141	85.471194	42
389	ASEL	1132.000000	53.000000	37.000000	43
241	ASER	1129.334083	64.531924	89.711106	44
419	ASGL	1133.000000	44.000000	47.000000	45
223	ASGR	1130.951912	48.374276	83.042874	46
5	ASHL	1152.863636	56.422433	35.610810	47
392	ASHR	1149.000000	67.000000	89.000000	48
432	ASIL	1124.000000	49.000000	57.000000	49
180	ASIR	1123.375807	50.842458	70.959120	50
3	ASJL	1129.851153	71.796224	33.795978	51
391	ASJR	1131.000000	83.000000	89.000000	52
431	ASKL	1164.424165	43.575835	57.508997	53
187	ASKR	1162.299340	42.918062	72.196347	54
390	AUAL	1150.951456	75.951456	34.902913	55
240	AUAR	1155.170337	83.171731	88.204070	56
6	AVAL	1189.997380	59.592612	35.511658	57
246	AVAR	1188.718461	66.158962	89.250224	58
416	AVBL	1112.000000	54.000000	48.000000	59
204	AVBR	1116.113122	62.338009	76.401357	60
402	AVDL	1110.994819	60.031088	36.943005	61
242	AVDR	1113.186091	67.800572	88.307717	62
55	AVEL	1181.262619	65.158254	48.628083	63
412	AVER	1180.000000	71.000000	78.000000	64
116	AVG	1069.416811	103.260399	58.873050	65
20	AVHL	1117.138767	41.572137	42.232654	66
229	AVHR	1115.802971	48.205517	84.588360	67
394	AVJL	1101.000000	48.000000	39.000000	68
398	AVJR	1102.981859	57.048753	84.061224	69
54	AVKL	1087.031648	83.918880	47.807930	70
172	AVKR	1091.332033	90.726492	72.376902	71
445	AVL	1151.000000	82.000000	74.000000	72
59	AWAL	1144.324623	55.916957	51.470674	73
437	AWAR	1145.000000	58.000000	78.000000	74
420	AWBL	1149.000000	42.000000	44.000000	75
421	AWBR	1149.317487	51.523769	84.476231	76
546	AWCL	1169.000000	70.000000	34.000000	77
244	AWCR	1168.554119	73.446895	90.025602	78
128	B	265.442854	72.155237	61.729967	79
473	BAGL	1231.888889	78.772222	39.777778	80
460	BAGR	1242.000000	76.103698	87.486334	81
18	BDUL	935.663576	63.864717	42.620067	82
215	BDUR	973.870149	75.170124	81.208201	83
22	CANL	689.133088	55.584722	43.247349	84
213	CANR	717.825103	62.664815	79.988477	85
46	CCLA	719.903640	87.823059	47.000842	86
259	CCLP	691.000000	83.000000	46.000000	87
182	CCRA	922.308450	94.079316	75.420425	88
159	CCRP	895.478877	97.120706	68.757892	89
425	CEPDL	1200.000000	38.000000	50.000000	90
423	CEPDR	1195.000000	42.000000	79.000000	91
27	CEPSHDL	1229.056122	55.234694	43.037075	92
462	CEPSHDR	1227.000000	62.000000	81.000000	93
555	CEPSHVL	1222.000000	88.000000	45.000000	94
220	CEPSHVR	1223.336356	86.732619	80.622424	95
476	CEPSODL	1270.000000	56.000000	35.000000	96
533	CEPSODR	1283.986765	60.002941	86.019853	97
32	CEPSOVL	1263.628116	93.129546	43.425010	98
186	CEPSOVR	1269.159074	97.110530	74.425317	99
554	CEPVL	1221.000000	99.000000	55.000000	100
523	CEPVR	1224.773541	103.135409	66.209339	101
117	DA1	1016.013936	103.662814	57.672672	102
84	DA2	954.474456	100.294891	56.550329	103
92	DA3	881.556329	101.513554	57.315842	104
98	DA4	795.941416	97.816353	58.764137	105
293	DA5	681.113475	90.075650	62.378251	106
91	DA6	542.702939	89.018553	58.048780	107
82	DA7	417.142018	87.155099	60.613454	108
331	DA8	315.864947	78.019727	53.844461	109
170	DA9	307.120365	75.980354	71.519369	110
104	DB1	1050.596887	105.480623	58.929479	111
102	DB2	1108.151393	104.323779	56.878482	112
85	DB3	979.913464	103.708143	55.930933	113
103	DB4	858.179870	101.873692	57.726457	114
249	DB5	713.000000	93.000000	60.000000	115
83	DB6	570.057782	87.454120	56.848830	116
106	DB7	441.323071	86.420499	60.437207	117
63	DD1	1059.566619	97.899717	50.611269	118
101	DD2	912.290962	100.615998	59.405510	119
108	DD3	771.293655	94.898426	58.399656	120
113	DD4	601.767388	86.837404	60.086067	121
107	DD5	467.574074	87.384405	60.036257	122
550	DD6	323.000000	77.000000	62.000000	123
127	DEP	259.239150	46.765099	64.043096	124
48	DL1	1384.016576	54.239194	47.909778	125
306	DL10	998.413687	36.166667	48.757313	126
307	DL11	940.903498	31.106135	53.706439	127
308	DL12	878.667508	35.148395	49.584385	128
543	DL13	833.000000	34.000000	52.000000	129
542	DL14	772.077796	34.147544	51.153322	130
309	DL15	730.460679	34.552683	53.198467	131
65	DL16	687.941702	34.086272	52.665256	132
78	DL17	585.180650	35.633063	55.452639	133
75	DL18	521.271897	39.517941	54.066191	134
79	DL19	452.597000	40.093130	55.633285	135
281	DL2	1366.014318	48.057272	47.842502	136
71	DL20	394.991014	43.816494	53.368810	137
110	DL21	229.809077	51.225665	61.189671	138
282	DL3	1333.557229	45.045181	50.750000	139
283	DL4	1295.000000	45.000000	43.000000	140
284	DL5	1248.994629	42.867188	41.936035	141
285	DL6	1228.374353	35.940860	49.759259	142
304	DL7	1121.835827	32.527699	58.764456	143
305	DL8	1087.591412	30.910502	53.864583	144
74	DL9	1030.503467	29.455292	54.093431	145
231	DR1	1383.092019	53.585801	83.160751	146
212	DR10	999.851780	44.646484	79.088759	147
174	DR11	962.445925	38.272482	74.916990	148
179	DR12	887.979615	38.247035	75.485360	149
156	DR13	848.563700	35.850258	71.995384	150
301	DR14	790.016176	37.989706	74.014706	151
151	DR15	744.498274	35.298734	69.654776	152
173	DR16	675.531122	36.596093	73.662881	153
157	DR17	610.957911	36.473884	70.587475	154
160	DR18	548.815370	39.753262	69.786129	155
302	DR19	479.459079	42.198472	68.921375	156
274	DR2	1354.062818	47.296144	79.679845	157
303	DR20	408.588973	44.100597	69.889735	158
336	DR21	308.000000	43.000000	70.000000	159
208	DR3	1318.201406	43.514606	77.321546	160
275	DR4	1295.276019	48.023737	84.947048	161
191	DR5	1237.472652	37.843833	75.912863	162
276	DR6	1219.546020	46.596127	81.643746	163
183	DR7	1121.678042	34.475079	72.838797	164
207	DR8	1086.069141	37.269141	78.495016	165
190	DR9	1027.444620	37.280932	78.833509	166
329	DVA	274.000000	52.000000	63.000000	167
327	DVC	248.000000	61.000000	61.000000	168
379	E1D	1363.000000	55.000000	70.000000	169
388	E1VL	1371.218776	75.623638	51.888516	170
