label_number	label_name	x	y	z	Aligned_No
380	ADAL	1142.000000	90.000000	43.000000	1
344	ADAR	1162.000000	89.062217	96.024887	2
381	ADEL	1158.000000	84.000000	46.000000	3
345	ADER	1162.000000	79.000000	92.000000	4
378	ADESHL	1110.000000	57.000000	45.000000	5
342	ADESHR	1096.000000	82.000000	96.000000	6
410	ADFL	1261.000000	69.000000	41.000000	7
69	ADFR	1271.666667	74.821839	91.915709	8
406	ADLL	1243.000000	53.000000	55.000000	9
368	ADLR	1248.000000	52.000000	74.000000	10
399	AFDL	1276.000000	79.000000	40.000000	11
356	AFDR	1286.000000	81.000000	93.000000	12
438	AIAL	1220.000000	98.000000	65.000000	13
436	AIAR	1226.000000	95.000000	75.000000	14
413	AIBL	1256.000000	80.000000	51.000000	15
374	AIBR	1257.000000	85.000000	82.000000	16
248	AIML	1176.957576	98.042424	63.381818	17
251	AIMR	1181.005599	93.996641	75.988802	18
391	AINL	1176.000000	70.000000	44.000000	19
362	AINR	1182.000000	65.000000	91.000000	20
249	AIYL	1178.000000	97.000000	54.000000	21
252	AIYR	1190.133492	94.100119	85.733015	22
416	AIZL	1187.000000	77.000000	51.000000	23
377	AIZR	1185.000000	79.000000	86.000000	24
404	ALA	1293.000000	49.000000	64.000000	25
533	ALML	868.000000	53.000000	50.000000	26
100	ALMR	824.000000	55.000000	86.000000	27
230	ALNL	242.000000	66.000000	58.000000	28
216	ALNR	247.000000	70.000000	74.000000	29
16	AMSHL	1162.245509	55.517365	45.473054	30
68	AMSHR	1156.846358	62.566887	96.045695	31
514	AMSOL	1462.278388	60.139194	41.721612	32
52	AMSOR	1472.392217	65.231307	85.930914	33
510	ARCADL	1491.000000	71.000000	43.000000	34
523	ARCADR	1488.000000	74.000000	89.000000	35
494	ARCAV	1535.000000	98.000000	63.000000	36
41	ARCPD	1546.142640	49.664643	72.004552	37
515	ARCPDL	1456.000000	57.000000	48.000000	38
49	ARCPDR	1453.571269	59.425603	83.682976	39
495	ARCPV	1499.020202	99.984287	59.997755	40
10	ARCPVL	1467.532124	81.540438	45.724112	41
62	ARCPVR	1472.993515	81.646563	88.612192	42
6	ASEL	1218.667818	68.319516	43.716753	43
57	ASER	1228.627208	70.081692	91.301800	44
394	ASGL	1235.000000	57.000000	46.000000	45
358	ASGR	1240.000000	57.000000	87.000000	46
389	ASHL	1237.000000	77.000000	40.000000	47
353	ASHR	1250.000000	77.000000	93.000000	48
23	ASIL	1221.755708	53.087900	57.762557	49
45	ASIR	1226.656913	53.444312	78.843237	50
384	ASJL	1210.000000	91.000000	45.000000	51
348	ASJR	1215.000000	89.000000	96.000000	52
20	ASKL	1265.120978	54.989704	54.104247	53
47	ASKR	1271.475498	56.513803	82.292746	54
385	AUAL	1229.918728	92.972909	40.756184	55
349	AUAR	1235.000000	89.000000	94.000000	56
397	AVAL	1297.000000	83.000000	39.000000	57
355	AVAR	1304.000000	88.000000	90.000000	58
411	AVBL	1207.000000	63.000000	52.000000	59
372	AVBR	1211.000000	69.000000	83.000000	60
390	AVDL	1195.993281	76.995521	41.989922	61
361	AVDR	1193.000000	78.000000	96.000000	62
412	AVEL	1275.933254	82.799762	51.766389	63
373	AVER	1273.914388	88.875149	82.249703	64
259	AVG	1123.017341	113.000000	71.173410	65
393	AVHL	1214.000000	55.000000	46.000000	66
359	AVHR	1220.000000	53.000000	88.000000	67
392	AVJL	1194.127273	62.212121	44.703030	68
360	AVJR	1199.085006	61.170012	91.198347	69
250	AVKL	1165.000000	96.000000	54.000000	70
254	AVKR	1159.998881	95.003356	85.994407	71
439	AVL	1233.000000	94.000000	50.000000	72
409	AWAL	1243.000000	70.000000	52.000000	73
371	AWAR	1252.000000	70.000000	81.000000	74
395	AWBL	1246.000000	62.000000	41.000000	75
357	AWBR	1257.000000	62.000000	91.000000	76
386	AWCL	1249.995521	89.993281	40.989922	77
350	AWCR	1256.000000	91.000000	94.000000	78
220	B	269.000000	80.000000	65.000000	79
484	BAGL	1330.000000	88.000000	43.000000	80
457	BAGR	1331.000000	91.000000	87.000000	81
104	BDUL	1011.000000	70.000000	44.000000	82
89	BDUR	1014.000000	78.000000	88.000000	83
105	CANL	708.000000	81.000000	46.000000	84
90	CANR	721.000000	79.000000	89.000000	85
199	CCLA	725.000000	103.000000	53.000000	86
200	CCLP	687.000000	101.000000	52.000000	87
147	CCRA	982.000000	103.000000	85.000000	88
149	CCRP	930.000000	97.000000	89.000000	89
403	CEPDL	1298.000000	51.000000	51.000000	90
365	CEPDR	1293.000000	53.000000	80.000000	91
477	CEPSHDL	1327.000000	63.000000	46.000000	92
463	CEPSHDR	1326.000000	66.000000	85.000000	93
482	CEPSHVL	1308.000000	93.000000	43.000000	94
454	CEPSHVR	1317.000000	99.000000	79.000000	95
479	CEPSODL	1372.000000	53.000000	41.000000	96
534	CEPSODR	1373.000000	61.000000	92.000000	97
558	CEPSOVL	1376.000000	105.000000	51.000000	98
459	CEPSOVR	1360.000000	100.000000	80.000000	99
446	CEPVL	1315.000000	105.000000	57.784382	100
447	CEPVR	1315.000000	105.000000	68.000000	101
256	DA1	1059.000000	109.000000	68.000000	102
85	DA2	1003.000000	108.000000	66.000000	103
83	DA3	904.000000	107.000000	65.000000	104
81	DA4	807.000000	108.000000	65.000000	105
78	DA5	669.000000	119.000000	65.000000	106
75	DA6	522.000000	105.000000	62.000000	107
72	DA7	408.000000	98.000000	62.000000	108
241	DA8	320.000000	93.000000	57.000000	109
236	DA9	309.000000	93.000000	73.000000	110
258	DB1	1095.000000	114.000000	65.000000	111
267	DB2	1170.000000	117.000000	68.000000	112
86	DB3	1027.000000	105.000000	66.000000	113
82	DB4	873.000000	110.000000	65.000000	114
79	DB5	711.000000	113.000000	65.000000	115
76	DB6	547.000000	107.000000	59.000000	116
73	DB7	430.000000	99.000000	62.000000	117
260	DD1	1122.000000	113.000000	61.000000	118
84	DD2	939.000000	109.000000	67.000000	119
80	DD3	780.000000	106.000000	65.000000	120
77	DD4	595.982043	110.008979	62.015713	121
74	DD5	457.000000	97.000000	62.000000	122
240	DD6	329.000000	88.000000	64.000000	123
223	DEP	251.000000	61.000000	65.000000	124
535	DL1	1497.000000	57.000000	47.000000	125
543	DL10	1029.000000	40.000000	49.000000	126
