label_number	label_name	x	y	z	Aligned_No
277	ADAL	1322.616841	57.725233	95.338287	1
3	ADAR	1341.808303	55.644444	40.926252	2
267	ADEL	1338.728186	62.388261	92.639360	3
15	ADER	1353.604906	62.381173	44.400398	4
283	ADESHL	1298.743162	88.953113	95.127637	5
7	ADESHR	1302.884106	56.870352	41.853795	6
249	ADFL	1425.424099	86.091849	85.836976	7
459	ADFR	1438.000000	89.000000	54.000000	8
169	ADLL	1406.945007	102.288815	74.562952	9
112	ADLR	1417.180180	101.995258	62.511380	10
293	AFDL	1436.111559	86.013945	96.408739	11
455	AFDR	1449.000000	84.000000	45.000000	12
478	AIAL	1415.073857	54.049238	77.221571	13
479	AIAR	1412.061684	51.722420	68.061684	14
247	AIBL	1422.484723	70.911006	85.837140	15
59	AIBR	1433.467935	71.317582	54.541270	16
403	AIML	1364.023622	52.000000	77.969629	17
405	AIMR	1374.000000	51.000000	66.000000	18
290	AINL	1356.126587	84.625251	94.509352	19
4	AINR	1364.930559	79.189772	40.849336	20
404	AIYL	1357.000000	52.000000	87.000000	21
406	AIYR	1379.000000	51.000000	55.000000	22
472	AIZL	1365.982043	72.991021	90.984287	23
461	AIZR	1372.000000	67.000000	50.000000	24
170	ALA	1458.426788	110.678544	73.233030	25
232	ALML	968.901783	100.831588	84.528729	26
25	ALMR	975.087686	92.300135	45.238972	27
395	ALNL	342.000000	83.000000	82.000000	28
107	ALNR	336.743171	82.198111	61.702579	29
284	AMSHL	1337.370821	97.401976	93.991641	30
541	AMSHR	1344.000000	92.000000	39.000000	31
518	AMSOL	1628.956395	86.155127	94.491015	32
513	AMSOR	1646.227986	81.918778	46.365501	33
281	ARCADL	1665.640446	71.905718	96.044630	34
23	ARCADR	1666.909494	74.534599	45.195359	35
135	ARCAV	1720.125424	47.650847	67.031864	36
109	ARCPD	1702.035372	97.555356	60.482414	37
263	ARCPDL	1613.108814	91.352857	90.289406	38
514	ARCPDR	1626.321848	84.352639	50.179863	39
188	ARCPV	1705.464173	47.549353	75.920000	40
253	ARCPVL	1645.666057	65.580611	92.682519	41
30	ARCPVR	1650.995385	65.193846	46.441758	42
294	ASEL	1392.165168	84.507495	96.937313	43
11	ASER	1403.696196	83.376505	41.663457	44
264	ASGL	1402.467429	101.387035	89.498888	45
41	ASGR	1409.717119	99.822689	48.546515	46
302	ASHL	1413.505137	81.703332	98.813330	47
5	ASHR	1427.734689	79.773333	40.933333	48
208	ASIL	1388.449679	99.034261	79.874197	49
80	ASIR	1396.872613	97.247188	57.746534	50
287	ASJL	1392.802754	65.240138	96.844056	51
18	ASJR	1404.133281	62.541993	42.327334	52
197	ASKL	1431.999368	100.470093	78.577506	53
88	ASKR	1437.691502	102.637229	58.401571	54
297	AUAL	1411.838604	64.480600	97.054777	55
16	AUAR	1423.373176	61.923120	42.793490	56
300	AVAL	1457.262496	79.631409	96.987423	57
32	AVAR	1466.514098	74.544758	45.452231	58
468	AVBL	1376.000000	91.000000	87.000000	59
460	AVBR	1387.000000	87.000000	50.000000	60
473	AVDL	1374.000000	77.000000	98.000000	61
1	AVDR	1381.311796	74.642895	39.179893	62
470	AVEL	1447.000000	73.000000	88.000000	63
63	AVER	1454.660641	71.425648	55.944407	64
407	AVG	1320.936999	34.000000	67.886598	65
276	AVHL	1383.660861	100.728825	92.385929	66
26	AVHR	1389.445408	99.470236	44.276997	67
463	AVJL	1371.819732	89.954933	95.360536	68
453	AVJR	1377.000000	89.000000	43.000000	69
227	AVKL	1342.503492	47.171429	84.517460	70
66	AVKR	1350.040886	43.278251	55.536059	71
75	AVL	1421.111439	57.821771	56.155351	72
242	AWAL	1407.306875	87.286193	85.101174	73
61	AWAR	1418.863067	88.397971	54.509845	74
270	AWBL	1417.886628	96.874031	93.019057	75
454	AWBR	1428.000000	95.000000	44.000000	76
299	AWCL	1429.309198	69.723232	98.339391	77
9	AWCR	1441.845021	67.524544	41.606124	78
182	B	356.746693	61.702017	75.258512	79
278	BAGL	1501.660173	63.159632	95.357684	80
19	BAGR	1509.519892	59.702358	48.696955	81
273	BDUL	1201.656496	72.631331	93.140610	82
31	BDUR	1207.677675	66.983103	46.784690	83
259	CANL	835.074120	79.498599	89.745874	84
34	CANR	881.531560	76.820031	46.695618	85
189	CCLA	913.297459	47.335331	76.989933	86
237	CCLP	878.687034	58.373770	87.370194	87
35	CCRA	1152.401431	44.739843	49.020545	88
56	CCRP	1116.249592	42.298299	55.445351	89
465	CEPDL	1469.000000	101.000000	87.000000	90
89	CEPDR	1465.729179	102.873877	58.260635	91
260	CEPSHDL	1500.335294	93.516807	90.599440	92
495	CEPSHDR	1502.000000	88.000000	53.000000	93
295	CEPSHVL	1481.972026	63.192130	96.609899	94
74	CEPSHVR	1501.297619	49.974090	56.641457	95
511	CEPSODL	1551.975113	90.000000	87.937783	96
498	CEPSODR	1546.018598	88.140200	48.000000	97
507	CEPSOVL	1538.000000	54.000000	89.000000	98
508	CEPSOVR	1539.000000	49.000000	58.000000	99
487	CEPVL	1498.983127	42.000000	78.033746	100
488	CEPVR	1504.000000	42.000000	68.000000	101
156	DA1	1262.430580	32.102686	70.920914	102
306	DA2	1183.500492	33.073855	72.500492	103
544	DA3	1085.000000	36.000000	72.000000	104
142	DA4	971.588405	40.295818	70.385923	105
160	DA5	793.108485	41.696919	72.367033	106
172	DA6	657.811743	43.698276	73.547064	107
181	DA7	523.595397	47.733487	75.671116	108
399	DA8	415.000000	54.000000	82.000000	109
115	DA9	407.594884	55.566693	64.503002	110
141	DB1	1293.639154	29.557509	70.923421	111
155	DB2	1368.717676	28.954091	70.497502	112
147	DB3	1209.777311	32.210747	71.105042	113
178	DB4	1047.396917	36.415827	74.873381	114
545	DB5	891.000000	40.000000	73.000000	115
304	DB6	687.096633	45.094541	74.863991	116
173	DB7	550.504520	46.529325	73.766449	117
203	DD1	1305.620652	37.467391	77.034783	118
305	DD2	1118.024685	36.957788	69.462108	119
158	DD3	947.581733	40.596458	72.468417	120
199	DD4	744.940217	46.050725	78.226047	121
167	DD5	583.254707	45.800043	73.584938	122
401	DD6	424.000000	58.000000	74.000000	123
393	DEP	346.004479	89.006719	72.989922	124
333	DL1	1689.198215	89.323595	88.541083	125
209	DL10	1196.467814	110.990317	80.120674	126
342	DL11	1132.132437	112.336321	76.648992	127
343	DL12	1056.340023	110.670358	79.854671	128
344	DL13	1006.568363	110.079092	75.775948	129
345	DL14	935.728238	108.144610	77.525124	130
346	DL15	897.169700	108.917970	74.167137	131
198	DL16	790.294924	102.871574	77.863452	132
347	DL17	709.656282	103.944076	76.789070	133
201	DL18	617.071429	100.986934	78.469512	134
177	DL19	557.406321	100.103140	75.410272	135
334	DL2	1644.911590	95.802413	86.389438	136
348	DL20	430.623301	98.398265	78.581341	137
151	DL21	320.987244	88.747052	70.387726	138
244	DL3	1601.649858	104.874746	84.762505	139
335	DL4	1553.015891	100.976163	91.079455	140
336	DL5	1486.078978	109.118467	85.861789	141
337	DL6	1482.000000	103.000000	93.000000	142
338	DL7	1373.000000	113.000000	81.000000	143
340	DL8	1291.667878	109.176511	84.624716	144
341	DL9	1261.921949	111.421611	78.086623	145
360	DR1	1682.796303	89.748719	51.763909	146
49	DR10	1260.646857	106.600729	51.252735	147
91	DR11	1193.182043	111.054905	60.021602	148
48	DR12	1120.489337	105.988985	50.613077	149
70	DR13	1065.793103	110.828347	57.049949	150
556	DR14	991.756929	103.094076	50.387490	151
90	DR15	945.446311	108.324811	60.025566	152
69	DR16	868.036704	104.892884	56.747566	153
81	DR17	772.692861	103.701785	58.414725	154
365	DR18	689.251405	100.852187	60.072563	155
366	DR19	598.058738	99.716505	60.022816	156
54	DR2	1653.554844	95.358153	52.930878	157
367	DR20	512.057954	97.555687	61.151784	158
390	DR21	410.477945	95.940620	65.868396	159
82	DR3	1606.686206	104.494225	57.208542	160
