label_number	label_name	x	y	z	Aligned_No
255	ADAL	1078.605320	63.880441	94.094304	1
467	ADAR	1102.994407	45.996644	42.001119	2
257	ADEL	1089.907451	71.198699	92.999409	3
17	ADER	1098.134429	58.975980	41.434050	4
256	ADESHL	998.984274	72.955828	93.090194	5
30	ADESHR	1021.720284	53.767694	45.642398	6
147	ADFL	1160.604310	90.922414	71.943966	7
36	ADFR	1167.993867	81.894661	47.180736	8
119	ADLL	1136.209081	98.627015	62.855392	9
68	ADLR	1149.625852	89.164277	54.097532	10
457	AFDL	1173.000000	94.000000	82.000000	11
473	AFDR	1177.000000	79.000000	39.000000	12
169	AIAL	1171.815073	57.936587	73.472112	13
125	AIAR	1160.522663	49.464208	63.708346	14
198	AIBL	1170.063743	77.801515	78.232250	15
474	AIBR	1169.000000	67.000000	47.000000	16
446	AIML	1118.627575	55.581616	75.954041	17
129	AIMR	1129.919955	49.174851	65.840477	18
237	AINL	1092.388175	88.056270	89.240503	19
4	AINR	1095.586652	72.033555	37.538717	20
447	AIYL	1115.000000	58.000000	82.000000	21
85	AIYR	1135.690510	45.811287	53.840043	22
231	AIZL	1105.145395	77.213207	87.706248	23
469	AIZR	1112.000000	62.000000	45.000000	24
465	ALA	1208.000000	102.000000	60.000000	25
184	ALML	760.730532	97.344623	77.778492	26
39	ALMR	751.525443	81.809390	47.441102	27
178	ALNL	197.723582	83.984179	75.882388	28
97	ALNR	194.330238	80.105850	56.558651	29
356	AMSHL	1020.456808	97.018949	86.432658	30
287	AMSHR	1038.886308	75.026895	35.607579	31
210	AMSOL	1349.345503	88.715426	81.351789	32
33	AMSOR	1374.667861	74.748721	44.619243	33
232	ARCADL	1398.079159	77.671944	88.004153	34
34	ARCADR	1392.312555	71.968249	45.845325	35
154	ARCAV	1462.045373	52.302985	73.462090	36
537	ARCPD	1431.000000	95.000000	53.000000	37
200	ARCPDL	1369.004099	89.501025	80.416534	38
35	ARCPDR	1356.161565	78.016440	45.783447	39
165	ARCPV	1430.191787	47.627107	76.288868	40
239	ARCPVL	1387.158412	64.017456	89.978180	41
539	ARCPVR	1403.843931	61.930636	45.965318	42
250	ASEL	1138.410405	88.764290	90.317277	43
470	ASER	1139.000000	67.000000	39.000000	44
205	ASGL	1131.681075	96.735689	78.071262	45
479	ASGR	1135.000000	84.000000	40.000000	46
244	ASHL	1158.948989	85.563705	89.905031	47
472	ASHR	1162.000000	64.000000	38.000000	48
463	ASIL	1119.060066	95.018925	67.238343	49
67	ASIR	1125.442254	89.020942	51.797659	50
248	ASJL	1143.650429	71.854308	92.167118	51
14	ASJR	1147.588273	51.356314	41.407216	52
124	ASKL	1162.892889	101.738225	65.238451	53
69	ASKR	1170.147042	94.804608	52.136803	54
242	AUAL	1168.357957	68.883403	94.086783	55
10	AUAR	1166.676946	49.866491	40.479880	56
458	AVAL	1197.000000	86.000000	88.000000	57
9	AVAR	1198.320648	70.374906	39.124341	58
199	AVBL	1116.198016	86.313621	77.875620	59
476	AVBR	1122.000000	75.000000	47.000000	60
453	AVDL	1118.000000	85.000000	91.000000	61
3	AVDR	1120.636223	64.502322	37.137771	62
189	AVEL	1187.661821	77.128764	77.155071	63
45	AVER	1189.061354	69.527856	48.291255	64
136	AVG	1091.942431	38.230886	66.868413	65
223	AVHL	1116.370357	99.742899	81.593591	66
475	AVHR	1117.000000	86.000000	40.000000	67
454	AVJL	1105.312661	92.687339	85.468992	68
5	AVJR	1108.950739	73.450739	37.884236	69
215	AVKL	1098.714861	57.257545	83.093705	70
445	AVKR	1104.000000	48.000000	53.000000	71
131	AVL	1177.893663	52.496957	64.355174	72
158	AWAL	1147.338183	86.102663	73.159484	73
478	AWAR	1152.000000	77.000000	45.000000	74
201	AWBL	1149.564852	97.575955	81.197671	75
477	AWBR	1155.139194	83.278388	38.721612	76
249	AWCL	1182.097800	78.958880	92.213825	77
2	AWCR	1181.808647	59.408414	38.304703	78
145	B	210.734743	59.877409	69.371520	79
495	BAGL	1250.000000	66.000000	90.000000	80
523	BAGR	1251.000000	54.000000	43.000000	81
226	BDUL	941.207039	80.506736	85.001650	82
31	BDUR	951.514428	57.775788	45.929353	83
219	CANL	639.951753	81.331927	82.603744	84
42	CANR	668.238128	57.251142	48.107306	85
186	CCLA	716.394760	45.517613	79.758952	86
225	CCLP	678.718964	59.186849	87.045189	87
93	CCRA	893.051870	42.788117	57.520905	88
86	CCRP	861.452264	48.200734	56.315483	89
464	CEPDL	1205.978311	99.978311	70.108447	90
483	CEPDR	1208.000000	93.000000	46.000000	91
498	CEPSHDL	1237.000000	91.000000	79.000000	92
520	CEPSHDR	1239.000000	81.000000	43.000000	93
530	CEPSHVL	1234.955882	62.056723	88.044118	94
515	CEPSHVR	1243.000000	45.000000	50.000000	95
501	CEPSODL	1278.000000	90.000000	82.000000	96
542	CEPSODR	1292.000000	74.000000	43.000000	97
224	CEPSOVL	1276.013409	54.030346	84.661609	98
528	CEPSOVR	1279.000000	46.000000	49.000000	99
518	CEPVL	1246.866508	47.100119	76.266985	100
512	CEPVR	1242.112080	39.875467	62.556663	101
172	DA1	1044.917345	36.411765	75.005430	102
160	DA2	969.538519	33.964617	74.734755	103
270	DA3	869.000000	39.000000	77.000000	104
268	DA4	763.000000	39.000000	77.000000	105
179	DA5	606.601264	43.691335	76.275744	106
265	DA6	483.000000	44.000000	75.000000	107
168	DA7	357.744960	54.917173	74.757105	108
402	DA8	271.000000	52.000000	80.000000	109
109	DA9	253.779346	54.154081	59.238062	110
437	DB1	1076.000000	32.983127	74.033746	111
164	DB2	1141.980103	35.272093	73.773385	112
151	DB3	990.655303	33.451231	74.359848	113
269	DB4	845.000000	37.000000	77.000000	114
266	DB5	683.000000	40.000000	75.000000	115
173	DB6	507.884624	42.414466	77.038163	116
264	DB7	384.000000	53.000000	75.000000	117
440	DD1	1085.000000	44.000000	75.000000	118
271	DD2	904.000000	39.000000	73.000000	119
267	DD3	744.000000	41.000000	77.000000	120
181	DD4	563.207623	45.748343	77.421875	121
162	DD5	410.560982	51.201352	75.482595	122
403	DD6	275.000000	58.000000	70.000000	123
395	DEP	205.000000	84.000000	65.000000	124
350	DL1	1420.000000	91.000000	79.000000	125
358	DL10	975.361832	108.114504	73.512105	126
359	DL11	915.810533	106.460193	70.190496	127
360	DL12	857.986429	102.946190	71.233810	128
558	DL13	810.272096	101.707784	70.937964	129
361	DL14	740.872630	102.165291	70.060004	130
362	DL15	686.426993	99.948224	69.077340	131
363	DL16	609.406201	100.275351	67.684672	132
364	DL17	519.288680	95.281439	67.190924	133
546	DL18	461.808064	92.898647	70.975973	134
366	DL19	395.000000	99.000000	71.000000	135
351	DL2	1388.928256	95.372727	75.423833	136
367	DL20	345.340924	100.734548	70.681197	137
390	DL21	177.441278	83.637958	66.445976	138
352	DL3	1348.889683	99.878478	73.478748	139
353	DL4	1302.000000	98.000000	77.000000	140
354	DL5	1252.000000	106.000000	70.000000	141
185	DL6	1231.545879	101.253188	77.440747	142
355	DL7	1110.000000	108.000000	67.000000	143
149	DL8	1084.178604	105.583758	71.261612	144
146	DL9	1019.008788	103.713159	71.043037	145
336	DR1	1419.239531	82.005062	46.801427	146
368	DR10	1011.019097	91.440000	45.179097	147
342	DR11	958.000000	101.000000	46.000000	148
37	DR12	892.778525	93.656651	45.542971	149
343	DR13	837.000000	92.000000	47.000000	150
55	DR14	785.731756	88.652615	50.694770	151
369	DR15	738.507560	92.545243	51.109095	152
344	DR16	650.787497	89.570793	48.115888	153
60	DR17	566.976144	89.397274	50.758763	154
