label_number	label_name	x	y	z	Aligned_No
357	ADAL	1231.000000	86.000000	38.000000	1
346	ADAR	1223.000000	84.000000	97.000000	2
359	ADEL	1223.000000	75.000000	43.000000	3
318	ADER	1220.770266	71.633661	91.340252	4
356	ADESHL	1161.000000	88.000000	41.000000	5
327	ADESHR	1177.667366	84.642424	93.169231	6
551	ADFL	1302.000000	55.000000	46.000000	7
350	ADFR	1302.000000	50.000000	84.000000	8
128	ADLL	1271.311844	44.588506	59.030024	9
196	ADLR	1284.915788	44.269916	70.267006	10
22	AFDL	1314.210998	65.468266	39.839390	11
334	AFDR	1314.482338	56.870398	92.179851	12
373	AIAL	1299.000000	93.000000	57.000000	13
215	AIAR	1299.364184	95.119113	69.596112	14
80	AIBL	1303.061885	73.023910	51.277075	15
277	AIBR	1301.531782	66.854402	81.236028	16
384	AIML	1249.000000	93.000000	62.000000	17
214	AIMR	1258.370787	94.385585	71.064127	18
21	AINL	1222.954610	62.456442	39.998027	19
322	AINR	1223.171074	57.121637	93.125316	20
385	AIYL	1247.000000	86.000000	49.000000	21
299	AIYR	1262.213153	90.860247	84.920141	22
362	AIZL	1241.000000	71.000000	48.000000	23
353	AIZR	1240.000000	69.000000	87.000000	24
396	ALA	1343.151211	38.518963	64.380964	25
101	ALML	908.095599	51.052432	56.412297	26
300	ALMR	870.006345	48.093937	87.859182	27
129	ALNL	276.492552	59.910620	59.619654	28
234	ALNR	278.691856	52.848129	76.367082	29
520	AMSHL	1204.457045	51.271567	36.837707	30
312	AMSHR	1205.513712	42.004017	90.939563	31
29	AMSOL	1485.704675	56.709869	43.663369	32
291	AMSOR	1515.234347	55.328444	87.101789	33
23	ARCADL	1541.455134	74.001116	41.047768	34
313	ARCADR	1535.107380	62.562915	91.210148	35
427	ARCAV	1601.000000	94.000000	65.000000	36
422	ARCPD	1564.034682	40.069364	74.156069	37
20	ARCPDL	1503.986720	62.291576	40.783350	38
402	ARCPDR	1496.000000	53.000000	82.000000	39
429	ARCPV	1568.016873	96.003375	62.966254	40
27	ARCPVL	1517.025114	77.218707	44.287720	41
306	ARCPVR	1520.256916	71.348657	88.673922	42
5	ASEL	1271.325221	62.739159	36.314823	43
330	ASER	1269.459839	56.594177	94.682932	44
32	ASGL	1274.293233	46.730827	43.879449	45
276	ASGR	1267.835287	42.424399	83.293861	46
2	ASHL	1295.072366	70.143501	35.400574	47
337	ASHR	1294.109603	62.323257	95.686202	48
69	ASIL	1264.490750	59.251715	52.956766	49
209	ASIR	1260.156570	48.181353	71.464792	50
11	ASJL	1274.630323	83.516834	36.674247	51
347	ASJR	1274.528272	78.397857	96.937301	52
550	ASKL	1299.000000	47.000000	57.000000	53
364	ASKR	1306.000000	42.000000	72.000000	54
360	AUAL	1295.976163	88.984109	35.920545	55
344	AUAR	1295.705229	84.065248	98.248033	56
16	AVAL	1334.655895	68.227973	38.898510	57
340	AVAR	1333.205791	60.807795	95.346771	58
365	AVBL	1243.000000	57.000000	49.000000	59
354	AVBR	1249.000000	54.000000	85.000000	60
8	AVDL	1251.285755	64.628028	36.729527	61
348	AVDR	1246.995511	59.011223	95.022447	62
73	AVEL	1324.968326	73.908704	51.331381	63
282	AVER	1326.894372	69.604729	82.447186	64
206	AVG	1223.669647	111.114353	68.495529	65
37	AVHL	1256.883678	45.668966	44.574713	66
289	AVHR	1248.724442	38.914730	86.651255	67
361	AVJL	1237.000000	55.000000	38.000000	68
302	AVJR	1234.325000	49.276020	88.918622	69
95	AVKL	1231.931338	87.366383	51.438890	70
386	AVKR	1230.000000	86.000000	85.000000	71
278	AVL	1306.579568	82.830796	83.261051	72
70	AWAL	1285.821986	58.291017	53.849173	73
270	AWAR	1282.654225	57.272970	80.768048	74
19	AWBL	1289.920052	51.634896	39.445833	75
305	AWBR	1286.927325	40.544732	86.239452	76
3	AWCL	1315.171926	81.738000	35.469880	77
345	AWCR	1310.833101	73.800278	98.205490	78
202	B	301.537459	81.899023	70.529112	79
411	BAGL	1381.000000	86.000000	40.000000	80
389	BAGR	1387.000000	77.000000	90.000000	81
63	BDUL	1096.915126	74.839625	50.477480	82
332	BDUR	1081.896153	67.261952	93.916166	83
552	CANL	755.000000	72.000000	42.000000	84
304	CANR	791.561324	70.804704	88.397387	85
77	CCLA	805.205737	98.138983	51.000000	86
169	CCLP	792.631794	97.242893	67.069138	87
311	CCRA	1049.722044	88.110755	90.019243	88
295	CCRP	1033.117751	87.882911	86.801323	89
90	CEPDL	1336.569606	46.087877	52.570766	90
268	CEPDR	1345.229250	39.786250	79.371000	91
38	CEPSHDL	1370.362927	57.018780	44.583171	92
290	CEPSHDR	1370.453997	51.621774	87.090550	93
36	CEPSHVL	1364.935406	89.577708	44.455804	94
319	CEPSHVR	1366.723893	81.366564	90.247691	95
34	CEPSODL	1420.589788	59.886532	44.524667	96
269	CEPSODR	1426.961714	53.413286	81.580375	97
60	CEPSOVL	1413.109713	96.413400	49.667642	98
285	CEPSOVR	1413.460514	93.626938	84.164244	99
109	CEPVL	1372.829147	105.309441	57.768731	100
397	CEPVR	1372.787879	102.872727	76.703030	101
189	DA1	1159.006332	112.367028	68.080280	102
220	DA2	1090.372540	108.335592	73.373634	103
163	DA3	1004.504255	108.574468	66.066667	104
221	DA4	886.944243	111.194545	72.825972	105
179	DA5	755.980074	104.645018	67.311931	106
194	DA6	589.660407	104.220329	70.877638	107
549	DA7	457.000000	98.000000	68.000000	108
516	DA8	360.000000	87.000000	63.000000	109
261	DA9	355.254179	78.182812	78.533433	110
165	DB1	1195.766282	112.995444	67.819083	111
