label_number	label_name	x	y	z	Aligned_No
26	ADAL	1330.000000	57.000000	93.000000	1
67	ADAR	1343.000000	65.000000	37.000000	2
27	ADEL	1332.000000	73.000000	93.000000	3
68	ADER	1341.000000	83.000000	37.000000	4
20	ADESHL	1272.000000	73.000000	91.000000	5
63	ADESHR	1277.000000	69.000000	35.000000	6
42	ADFL	1418.000000	94.000000	83.000000	7
91	ADFR	1423.000000	96.000000	50.000000	8
60	ADLL	1399.000000	103.000000	76.000000	9
101	ADLR	1403.000000	107.000000	59.000000	10
39	AFDL	1434.000000	89.000000	90.000000	11
83	AFDR	1443.000000	91.000000	40.000000	12
135	AIAL	1416.000000	54.000000	73.000000	13
123	AIAR	1412.000000	50.000000	60.000000	14
48	AIBL	1420.000000	74.000000	83.000000	15
97	AIBR	1425.000000	78.000000	48.000000	16
141	AIML	1356.081272	51.972909	72.756184	17
144	AIMR	1371.000000	53.000000	56.000000	18
36	AINL	1344.000000	84.000000	93.000000	19
72	AINR	1354.000000	96.000000	42.000000	20
142	AIYL	1353.000000	53.000000	82.000000	21
145	AIYR	1365.000000	58.000000	47.000000	22
44	AIZL	1355.023837	72.960272	86.071510	23
93	AIZR	1362.000000	79.000000	47.000000	24
169	ALA	1458.000000	112.000000	69.000000	25
491	ALML	914.000000	94.000000	85.000000	26
465	ALMR	912.000000	101.000000	42.000000	27
541	ALNL	261.000000	84.000000	75.000000	28
427	ALNR	261.000000	93.000000	57.000000	29
24	AMSHL	1330.000000	98.000000	95.000000	30
475	AMSHR	1340.000000	104.000000	41.000000	31
177	AMSOL	1625.000000	92.000000	90.000000	32
218	AMSOR	1664.000000	84.000000	39.000000	33
180	ARCADL	1691.000000	74.000000	90.000000	34
219	ARCADR	1689.000000	73.000000	39.000000	35
233	ARCAV	1750.000000	47.000000	69.000000	36
248	ARCPD	1727.000000	108.000000	61.000000	37
178	ARCPDL	1644.000000	90.000000	90.000000	38
217	ARCPDR	1639.000000	90.000000	44.000000	39
235	ARCPV	1720.000000	45.000000	70.000000	40
181	ARCPVL	1664.000000	68.000000	89.000000	41
220	ARCPVR	1668.000000	67.000000	40.000000	42
34	ASEL	1390.000000	87.000000	93.000000	43
78	ASER	1396.000000	89.000000	39.000000	44
