label_number	label_name	x	y	z	Aligned_No
315	ADAL	1339.801653	82.085006	31.829988	1
278	ADAR	1364.000000	91.000000	82.000000	2
316	ADEL	1347.000000	79.000000	38.000000	3
279	ADER	1363.000000	76.000000	79.000000	4
118	ADESHL	1311.000000	61.000000	32.000000	5
119	ADESHR	1308.000000	92.000000	84.000000	6
336	ADFL	1436.000000	51.000000	48.000000	7
299	ADFR	1450.000000	56.000000	75.000000	8
346	ADLL	1417.000000	44.000000	55.000000	9
308	ADLR	1430.000000	43.000000	69.000000	10
328	AFDL	1449.000000	54.000000	40.000000	11
290	AFDR	1463.000000	64.000000	82.000000	12
375	AIAL	1435.000000	96.000000	51.000000	13
376	AIAR	1435.000000	104.000000	62.000000	14
339	AIBL	1439.000000	72.000000	44.000000	15
301	AIBR	1447.000000	72.000000	74.000000	16
255	AIML	1375.150386	95.000000	51.601542	17
258	AIMR	1382.000000	109.000000	65.000000	18
327	AINL	1356.000000	61.000000	43.000000	19
297	AINR	1369.000000	60.000000	78.000000	20
256	AIYL	1373.000000	95.000000	43.000000	21
260	AIYR	1389.000000	99.000000	73.000000	22
342	AIZL	1368.000000	75.000000	43.000000	23
305	AIZR	1384.000000	74.000000	76.000000	24
352	ALA	1489.000000	34.000000	61.000000	25
111	ALML	945.000000	42.000000	43.000000	26
115	ALMR	966.000000	58.000000	79.000000	27
531	ALNL	283.000000	53.000000	45.000000	28
545	ALNR	269.000000	63.000000	62.000000	29
167	AMSHL	1337.000000	46.000000	36.000000	30
165	AMSHR	1352.000000	54.000000	81.000000	31
447	AMSOL	1640.000000	57.000000	36.000000	32
427	AMSOR	1695.000000	65.000000	81.000000	33
455	ARCADL	1696.000000	67.000000	35.000000	34
426	ARCADR	1717.000000	71.000000	80.000000	35
467	ARCAV	1786.000000	95.000000	59.000000	36
478	ARCPD	1750.000000	41.000000	59.000000	37
448	ARCPDL	1656.000000	54.000000	40.000000	38
428	ARCPDR	1669.017686	60.967576	80.991157	39
469	ARCPV	1749.000000	100.000000	52.000000	40
454	ARCPVL	1679.000000	74.000000	38.000000	41
425	ARCPVR	1695.000000	81.000000	81.000000	42
325	ASEL	1401.997063	56.991924	35.988253	43
288	ASER	1414.000000	65.000000	87.000000	44
332	ASGL	1407.000000	45.000000	44.000000	45
294	ASGR	1414.000000	49.000000	79.000000	46
324	ASHL	1424.000000	64.000000	34.000000	47
287	ASHR	1438.993397	68.997065	83.006603	48
345	ASIL	1395.000000	49.000000	55.000000	49
307	ASIR	1407.000000	50.000000	69.000000	50
319	ASJL	1403.000000	79.000000	34.000000	51
282	ASJR	1415.000000	87.000000	84.000000	52
347	ASKL	1440.000000	37.000000	54.000000	53
309	ASKR	1453.000000	43.000000	69.000000	54
320	AUAL	1423.992161	85.997760	32.989922	55
283	AUAR	1436.000000	89.000000	84.000000	56
329	AVAL	1475.000000	60.000000	35.000000	57
291	AVAR	1485.997760	68.007839	83.010078	58
343	AVBL	1378.000000	57.000000	47.000000	59
303	AVBR	1398.000000	60.000000	73.000000	60
326	AVDL	1379.001120	63.006719	36.988802	61
289	AVDR	1388.018038	68.977452	85.040586	62
338	AVEL	1467.000000	68.000000	44.000000	63
298	AVER	1476.000000	76.000000	73.000000	64
271	AVG	1340.030371	114.010124	52.979753	65
333	AVHL	1387.000000	45.000000	44.000000	66
295	AVHR	1396.000000	49.000000	80.000000	67
334	AVJL	1370.997059	47.998529	41.982353	68
296	AVJR	1383.000000	54.000000	80.000000	69
257	AVKL	1352.000000	91.000000	45.000000	70
259	AVKR	1359.000000	110.000000	64.000000	71
377	AVL	1435.000000	87.000000	73.000000	72
337	AWAL	1423.000000	60.000000	48.000000	73
300	AWAR	1431.000000	58.000000	74.000000	74
331	AWBL	1426.000000	47.000000	37.000000	75
293	AWBR	1437.000000	52.000000	83.000000	76
321	AWCL	1448.000000	75.000000	34.000000	77
284	AWCR	1460.000000	80.000000	84.000000	78
548	B	299.000000	76.000000	55.000000	79
390	BAGL	1537.000000	79.000000	36.000000	80
403	BAGR	1534.000000	80.000000	82.000000	81
110	BDUL	1192.000000	64.000000	36.000000	82
114	BDUR	1192.000000	84.000000	79.000000	83
112	CANL	848.000000	62.000000	36.000000	84
116	CANR	834.000000	81.000000	79.000000	85
