label_number	label_name	x	y	z	Aligned_No
385	ADAL	1100.977452	73.040586	23.981962	1
268	ADAR	1092.754586	74.306396	76.494051	2
386	ADEL	1106.000000	64.000000	28.000000	3
450	ADER	1105.051282	70.149184	70.850816	4
17	ADESHL	1038.905359	65.137778	28.087059	5
292	ADESHR	1043.199122	73.659607	75.192665	6
396	ADFL	1177.000000	45.000000	35.000000	7
384	ADFR	1180.000000	40.000000	63.000000	8
91	ADLL	1157.374467	32.520943	44.009280	9
159	ADLR	1165.517015	35.372051	54.106171	10
392	AFDL	1187.000000	47.000000	27.000000	11
379	AFDR	1187.064083	44.038748	71.073770	12
100	AIAL	1165.611842	80.722953	42.861111	13
369	AIAR	1165.000000	83.000000	55.000000	14
40	AIBL	1176.829538	61.358001	34.264073	15
207	AIBR	1179.195041	56.036287	63.134563	16
488	AIML	1117.000000	81.083818	42.188591	17
490	AIMR	1126.000000	83.000000	53.000000	18
13	AINL	1115.095950	53.338645	26.937583	19
283	AINR	1117.583700	53.183700	76.915395	20
489	AIYL	1117.000000	77.000000	33.000000	21
491	AIYR	1136.000000	82.000000	63.000000	22
399	AIZL	1123.000000	62.000000	32.000000	23
553	AIZR	1125.673753	61.567453	66.593738	24
381	ALA	1208.000000	27.000000	50.000000	25
63	ALML	794.773781	31.922414	39.419144	26
457	ALMR	773.000000	38.000000	71.000000	27
136	ALNL	196.766005	44.239611	49.163984	28
219	ALNR	198.653892	47.635769	65.865419	29
10	AMSHL	1110.261624	39.462079	26.798512	30
273	AMSHR	1110.212893	37.074435	75.659061	31
403	AMSOL	1377.026997	49.016873	29.979753	32
493	AMSOR	1387.000000	46.000000	73.000000	33
22	ARCADL	1398.924891	60.887721	29.318380	34
274	ARCADR	1406.100416	54.136950	75.838110	35
351	ARCAV	1456.000000	84.000000	46.000000	36
343	ARCPD	1440.409623	35.163849	57.491547	37
404	ARCPDL	1369.000000	44.000000	36.000000	38
260	ARCPDR	1363.855631	40.502646	70.381204	39
352	ARCPV	1431.000000	86.000000	45.000000	40
57	ARCPVL	1368.882748	75.601756	38.132490	41
423	ARCPVR	1392.000000	65.000000	73.000000	42
6	ASEL	1147.758855	50.095778	24.132049	43
281	ASER	1151.363040	50.098958	79.512539	44
