label_number	label_name	x	y	z	Aligned_No
17	ADAL	1263.958333	100.634081	38.640759	1
262	ADAR	1281.277750	95.034813	85.713925	2
393	ADEL	1275.000000	92.000000	41.000000	3
239	ADER	1286.543752	86.035505	76.401454	4
21	ADESHL	1195.806495	84.341385	38.374128	5
381	ADESHR	1198.000000	75.000000	82.000000	6
401	ADFL	1366.000000	65.000000	46.000000	7
203	ADFR	1372.550043	62.152552	73.404334	8
92	ADLL	1347.799047	48.459291	54.621090	9
165	ADLR	1337.825062	54.192904	63.837638	10
19	AFDL	1376.824380	72.639205	38.912448	11
385	AFDR	1384.360592	67.196797	82.296530	12
423	AIAL	1353.866508	102.166865	52.233611	13
424	AIAR	1352.000000	103.000000	64.000000	14
404	AIBL	1364.000000	83.000000	47.000000	15
220	AIBR	1374.501540	79.181663	73.058502	16
369	AIML	1298.390152	101.000000	53.390152	17
371	AIMR	1306.590377	102.836151	64.508453	18
29	AINL	1287.472090	76.354810	40.350653	19
243	AINR	1303.310442	74.354424	82.721451	20
370	AIYL	1292.000000	101.000000	47.000000	21
372	AIYR	1312.000000	105.000000	71.000000	22
405	AIZL	1300.000000	86.000000	46.000000	23
391	AIZR	1306.000000	84.000000	74.000000	24
119	ALA	1406.348762	40.429322	58.002502	25
26	ALML	882.308880	61.778820	42.363118	26
230	ALMR	867.907048	54.872454	79.162787	27
77	ALNL	246.718853	62.836336	52.134737	28
178	ALNR	239.867487	68.848289	70.498957	29
486	AMSHL	1273.725005	64.912393	37.489124	30
259	AMSHR	1280.727197	56.938577	81.952971	31
455	AMSOL	1578.085006	65.170012	38.801653	32
235	AMSOR	1592.713349	68.531983	79.124752	33
551	ARCADL	1618.269346	79.330911	37.895682	34
236	ARCADR	1613.245537	71.823575	80.565752	35
471	ARCAV	1688.000000	99.000000	59.000000	36
478	ARCPD	1670.000000	51.000000	51.000000	37
456	ARCPDL	1575.000000	59.000000	46.000000	38
234	ARCPDR	1570.266302	67.120530	79.546487	39
95	ARCPV	1654.539554	102.245411	54.785621	40
457	ARCPVL	1598.000000	87.000000	40.000000	41
252	ARCPVR	1624.910256	81.899174	84.002390	42
5	ASEL	1327.345258	74.790304	36.923511	43
383	ASER	1333.997061	69.992652	84.017634	44
399	ASGL	1332.033898	59.011299	41.949153	45
231	ASGR	1342.305340	54.633010	76.218204	46
12	ASHL	1348.541802	76.446968	37.571749	47
384	ASHR	1360.000000	73.000000	84.000000	48
406	ASIL	1326.000000	57.000000	51.000000	49
409	ASIR	1325.000000	55.000000	74.000000	50
394	ASJL	1328.997801	93.999267	36.995601	51
256	ASJR	1332.721154	92.484407	83.209200	52
67	ASKL	1370.145374	48.170082	50.733959	53
175	ASKR	1369.204545	49.803613	65.869075	54
7	AUAL	1348.649376	93.458807	36.259085	55
266	AUAR	1354.498457	92.307356	85.489969	56
11	AVAL	1397.148737	75.171729	37.242691	57
255	AVAR	1404.053866	70.089433	82.736598	58
403	AVBL	1314.000000	68.000000	49.000000	59
181	AVBR	1318.557247	71.578146	72.233076	60
397	AVDL	1305.080738	81.935409	37.870819	61
390	AVDR	1316.000000	84.000000	81.000000	62
56	AVEL	1388.476175	80.698221	48.215375	63
209	AVER	1394.074801	77.794605	72.562232	64
378	AVG	1256.000000	122.000000	61.000000	65
28	AVHL	1315.622242	58.703637	39.737627	66
386	AVHR	1310.000000	59.000000	80.000000	67
398	AVJL	1303.000000	70.000000	41.000000	68
