label_number	label_name	x	y	z	Aligned_No
18	ADAL	1197.054773	92.850572	48.276256	1
303	ADAR	1207.625193	94.190108	98.734415	2
44	ADEL	1213.553331	90.173613	49.760748	3
315	ADER	1214.088874	82.994320	97.323421	4
39	ADESHL	1154.668004	90.147138	48.922686	5
469	ADESHR	1141.000000	83.000000	94.000000	6
489	ADFL	1304.000000	56.000000	56.000000	7
472	ADFR	1313.000000	54.000000	96.000000	8
125	ADLL	1280.783820	48.997679	65.441976	9
475	ADLR	1291.000000	48.000000	78.000000	10
483	AFDL	1317.000000	61.000000	48.000000	11
314	AFDR	1324.258429	67.107319	100.439967	12
143	AIAL	1290.520072	96.267993	65.813382	13
493	AIAR	1286.000000	98.000000	75.000000	14
78	AIBL	1306.492562	73.342440	57.838788	15
265	AIBR	1312.092700	70.280879	87.877242	16
416	AIML	1235.027304	99.000000	68.091013	17
418	AIMR	1242.954933	99.000000	77.594397	18
23	AINL	1217.645394	72.053268	46.191457	19
304	AINR	1227.991283	69.897854	98.252570	20
417	AIYL	1232.000000	99.000000	58.000000	21
419	AIYR	1244.000000	99.000000	87.000000	22
479	AIZL	1238.000000	80.000000	54.000000	23
480	AIZR	1238.000000	83.000000	89.000000	24
160	ALA	1355.772810	38.225976	69.070605	25
31	ALML	828.708384	68.096065	49.330970	26
232	ALMR	816.740206	57.718557	84.476804	27
406	ALNL	254.000000	66.000000	58.000000	28
212	ALNR	264.491737	59.295798	80.144476	29
19	AMSHL	1198.261010	58.307242	45.318069	30
320	AMSHR	1215.000000	57.000000	99.000000	31
35	AMSOL	1527.922864	67.672346	49.032927	32
272	AMSOR	1543.165841	67.261145	89.153755	33
8	ARCADL	1567.396199	76.655040	44.326197	34
283	ARCADR	1566.126706	71.542203	92.059219	35
536	ARCAV	1627.000000	102.000000	71.000000	36
543	ARCPD	1600.000000	54.000000	72.000000	37
41	ARCPDL	1510.744753	68.431367	50.386841	38
250	ARCPDR	1522.339753	68.593477	85.525167	39
537	ARCPV	1598.000000	106.000000	71.000000	40
521	ARCPVL	1544.451559	84.574386	45.012973	41
289	ARCPVR	1548.080107	79.906097	92.364709	42
14	ASEL	1268.857629	68.344005	45.018619	43
470	ASER	1271.000000	68.000000	97.000000	44
59	ASGL	1269.587991	52.664633	53.632658	45
471	ASGR	1277.000000	55.000000	89.000000	46
32	ASHL	1293.517488	69.876048	46.543056	47
316	ASHR	1294.059804	70.851716	99.791667	48
110	ASIL	1251.961494	55.226630	61.742055	49
476	ASIR	1264.000000	53.000000	80.000000	50
27	ASJL	1268.668036	88.068555	47.154412	51
311	ASJR	1267.830413	88.799946	98.607172	52
486	ASKL	1310.000000	47.000000	64.000000	53
474	ASKR	1314.000000	48.000000	81.000000	54
25	AUAL	1287.948107	88.406593	46.061050	55
313	AUAR	1285.973429	89.282857	98.922857	56
21	AVAL	1340.127075	67.643154	46.580654	57
305	AVAR	1346.378953	67.315440	98.111613	58
49	AVBL	1251.607016	45.490505	52.447377	59
262	AVBR	1255.135813	68.249930	87.994646	60
6	AVDL	1244.696623	75.196623	42.978248	61
309	AVDR	1243.548458	76.975935	101.905491	62
79	AVEL	1328.354625	74.295270	56.926484	63
264	AVER	1333.321170	72.018106	87.637047	64
426	AVG	1198.000000	116.000000	73.000000	65
13	AVHL	1250.773683	58.396315	45.459123	66
477	AVHR	1261.000000	52.000000	93.000000	67
46	AVJL	1236.119377	65.354383	51.162918	68
298	AVJR	1244.851069	61.087296	96.299874	69
98	AVKL	1216.915538	102.243391	59.439394	70
236	AVKR	1216.690096	103.339820	85.150741	71
243	AVL	1292.330168	85.926750	85.800868	72
89	AWAL	1285.849976	66.593584	58.378437	73
261	AWAR	1293.827994	65.886890	87.512075	74
34	AWBL	1287.952987	51.975471	48.759482	75
296	AWBR	1293.699302	50.711990	94.768661	76
17	AWCL	1309.571908	80.356903	45.389741	77
317	AWCR	1313.113492	80.320959	101.175859	78
548	B	272.139947	86.698059	72.818596	79
511	BAGL	1401.000000	79.000000	48.000000	80
497	BAGR	1397.000000	80.000000	91.000000	81
42	BDUL	1075.320401	81.575878	50.036157	82
274	BDUR	1076.156211	75.303424	90.142464	83
11	CANL	748.299948	84.181120	46.095795	84
266	CANR	770.173221	78.733896	88.303257	85
57	CCLA	772.743494	107.569238	53.936571	86
