label_number	label_name	x	y	z	Aligned_No
383	ADAL	1255.000000	62.000000	97.000000	1
435	ADAR	1252.000000	70.000000	44.000000	2
384	ADEL	1262.000000	74.000000	95.000000	3
434	ADER	1266.000000	81.000000	51.000000	4
184	ADESHL	1186.000000	71.000000	93.000000	5
436	ADESHR	1178.000000	75.000000	48.000000	6
401	ADFL	1336.000000	91.000000	87.000000	7
457	ADFR	1355.000000	90.000000	58.000000	8
417	ADLL	1322.000000	104.000000	79.000000	9
463	ADLR	1335.000000	103.000000	67.000000	10
397	AFDL	1363.000000	81.000000	94.000000	11
449	AFDR	1359.020316	92.010158	47.949210	12
470	AIAL	1341.000000	58.000000	80.000000	13
480	AIAR	1334.000000	56.000000	68.000000	14
408	AIBL	1345.000000	74.000000	87.000000	15
453	AIBR	1349.000000	74.000000	54.000000	16
333	AIML	1279.000000	54.000000	80.594397	17
336	AIMR	1286.000000	58.000000	63.000000	18
30	AINL	1275.677165	83.220472	92.811024	19
433	AINR	1275.000000	90.000000	51.000000	20
334	AIYL	1279.000000	54.000000	90.000000	21
337	AIYR	1293.000000	56.000000	52.000000	22
405	AIZL	1285.000000	72.000000	90.000000	23
450	AIZR	1285.000000	77.000000	54.000000	24
419	ALA	1388.001120	110.006719	73.988802	25
182	ALML	898.000000	97.000000	88.000000	26
187	ALMR	889.000000	103.000000	54.000000	27
57	ALNL	290.000000	87.000000	81.000000	28
42	ALNR	290.000000	90.000000	59.000000	29
213	AMSHL	1258.000000	93.000000	99.000000	30
237	AMSHR	1265.000000	99.000000	52.000000	31
536	AMSOL	1540.000000	84.000000	89.000000	32
553	AMSOR	1566.000000	90.000000	50.000000	33
533	ARCADL	1606.000000	69.000000	92.000000	34
552	ARCADR	1589.000000	83.000000	50.000000	35
350	ARCAV	1678.000000	55.000000	68.000000	36
343	ARCPD	1639.000000	102.000000	66.000000	37
535	ARCPDL	1565.000000	83.000000	92.000000	38
554	ARCPDR	1550.000000	91.000000	54.000000	39
352	ARCPV	1656.000000	50.000000	74.000000	40
541	ARCPVL	1581.000000	60.000000	91.000000	41
551	ARCPVR	1587.000000	69.000000	50.000000	42
390	ASEL	1309.000000	83.000000	98.000000	43
444	ASER	1316.000000	89.000000	47.000000	44
399	ASGL	1326.000000	96.000000	95.000000	45
430	ASGR	1318.000000	103.000000	53.000000	46
394	ASHL	1334.000000	80.000000	98.000000	47
443	ASHR	1340.000000	86.000000	47.000000	48
404	ASIL	1301.000000	101.000000	85.000000	49
464	ASIR	1311.000000	99.000000	64.000000	50
391	ASJL	1314.000000	65.000000	98.000000	51
440	ASJR	1310.000000	72.000000	43.000000	52
