label_number	label_name	x	y	z	Aligned_No
349	ADAL	1123.343507	58.000832	104.508324	1
12	ADAR	1135.785148	57.487383	48.304254	2
350	ADEL	1139.010887	63.595536	104.247414	3
14	ADER	1150.629752	65.143404	49.400102	4
328	ADESHL	1088.426178	64.411365	99.729966	5
13	ADESHR	1092.728994	60.262722	50.849467	6
302	ADFL	1231.066191	95.755562	93.803076	7
92	ADFR	1231.008551	94.927961	61.937549	8
239	ADLL	1210.562997	108.544349	85.800551	9
143	ADLR	1214.458091	106.850809	71.788835	10
339	AFDL	1242.193037	89.497272	102.373084	11
39	AFDR	1240.114564	96.852779	50.148012	12
253	AIAL	1219.883755	58.251986	84.299278	13
171	AIAR	1215.793581	56.891756	73.255192	14
299	AIBL	1229.430176	78.235883	93.240741	15
100	AIBR	1227.154856	79.282415	61.598688	16
235	AIML	1172.849720	47.688550	84.446484	17
472	AIMR	1179.000000	51.000000	73.000000	18
355	AINL	1157.063864	83.012665	105.684721	19
24	AINR	1158.594444	81.919565	48.445652	20
307	AIYL	1173.460963	54.779440	95.894925	21
473	AIYR	1185.000000	54.000000	61.000000	22
338	AIZL	1168.382594	74.567159	102.115599	23
403	AIZR	1171.000000	70.000000	56.000000	24
203	ALA	1266.134804	118.288084	77.637066	25
313	ALML	931.671604	100.914757	96.855506	26
48	ALMR	839.008210	104.420361	53.614122	27
246	ALNL	290.771501	84.137734	84.324341	28
107	ALNR	289.390232	85.317218	65.140355	29
357	AMSHL	1135.545953	93.427536	104.618593	30
28	AMSHR	1135.919016	93.980248	47.809661	31
311	AMSOL	1428.959728	82.944275	96.689534	32
431	AMSOR	1436.000000	81.000000	55.000000	33
331	ARCADL	1463.225037	76.951565	99.307004	34
42	ARCADR	1452.122098	79.369496	53.051241	35
446	ARCAV	1545.000000	53.000000	78.000000	36
458	ARCPD	1497.000000	101.000000	71.000000	37
323	ARCPDL	1405.858181	82.654752	98.866318	38
58	ARCPDR	1425.435476	88.463199	58.683268	39
447	ARCPV	1514.000000	49.000000	81.000000	40
439	ARCPVL	1452.000000	60.000000	97.000000	41
44	ARCPVR	1450.211987	65.599558	53.932422	42
356	ASEL	1200.907898	88.221936	106.626435	43
19	ASER	1198.089150	87.227223	48.896934	44
317	ASGL	1199.439759	103.028204	97.683735	45
60	ASGR	1202.872778	105.764266	56.796773	46
360	ASHL	1221.378155	86.895466	106.494974	47
18	ASHR	1220.296312	86.108340	48.101844	48
251	ASIL	1189.626818	102.590157	86.003786	49
131	ASIR	1193.467055	100.088009	69.060768	50
354	ASJL	1199.785862	66.663905	106.351631	51
15	ASJR	1201.735203	67.753217	47.828873	52
237	ASKL	1233.517854	107.060428	83.471159	53
398	ASKR	1235.734831	110.270701	66.720080	54
358	AUAL	1216.959744	69.859713	106.232693	55
22	AUAR	1220.374131	67.521913	48.900588	56
347	AVAL	1262.353694	87.574171	103.733566	57
27	AVAR	1262.872136	89.561468	49.070953	58
316	AVBL	1188.195358	87.826087	95.681257	59
71	AVBR	1184.374725	88.737190	58.935240	60
359	AVDL	1181.764068	81.996776	107.714830	61
6	AVDR	1177.524531	78.560027	46.219308	62
300	AVEL	1251.217477	82.621879	92.590999	63
70	AVER	1251.459675	81.524072	59.430236	64
409	AVG	1117.045067	32.819732	78.360536	65
326	AVHL	1179.728152	102.603226	98.387977	66
51	AVHR	1185.851812	103.904318	55.586354	67
348	AVJL	1171.616667	92.289697	103.503636	68
38	AVJR	1172.937104	92.617550	50.499620	69
281	AVKL	1158.909997	47.347764	92.296212	70
66	AVKR	1151.941272	48.288769	59.194858	71
74	AVL	1208.923257	60.381381	59.079746	72
295	AWAL	1212.902542	90.689432	92.935693	73
110	AWAR	1212.933200	92.226670	63.483112	74
334	AWBL	1217.804666	103.863809	100.703744	75
47	AWBR	1219.299608	103.495275	52.711915	76
361	AWCL	1233.438424	73.598522	105.836617	77
9	AWCR	1238.145525	77.730200	47.324319	78
182	B	314.327881	60.248696	74.759128	79
335	BAGL	1309.336073	71.751981	101.922219	80
31	BAGR	1306.030453	73.185937	48.748700	81
304	BDUL	1009.263047	76.097561	95.066352	82
23	BDUR	1018.787999	69.386466	49.174465	83
309	CANL	754.692417	77.023860	96.521852	84
26	CANR	772.482968	87.022806	48.746824	85
221	CCLA	785.526353	49.032649	79.861707	86
260	CCLP	772.726842	53.277368	88.262105	87
43	CCRA	996.077394	48.289344	52.978593	88
62	CCRP	979.169330	51.713402	56.805670	89
408	CEPDL	1273.879490	108.920046	89.879490	90
407	CEPDR	1273.513258	110.075758	64.458333	91
325	CEPSHDL	1304.692289	97.756145	98.082169	92
52	CEPSHDR	1302.594264	100.194531	55.953313	93
288	CEPSHVL	1303.291135	60.491331	92.643114	94
417	CEPSHVR	1298.000000	63.000000	59.000000	95
434	CEPSODL	1353.822300	88.980256	93.921022	96
428	CEPSODR	1354.698882	94.191693	58.301118	97
283	CEPSOVL	1333.141014	55.817972	90.124424	98
487	CEPSOVR	1336.000000	55.000000	60.000000	99
422	CEPVL	1302.000000	51.000000	83.000000	100
421	CEPVR	1298.918728	52.027091	73.756184	101
174	DA1	1069.808470	36.296721	75.696175	102
166	DA2	1018.487914	40.578111	75.323859	103
529	DA3	941.000000	43.000000	76.000000	104
179	DA4	848.308290	43.412930	75.895943	105
168	DA5	725.851487	44.161785	73.611213	106
156	DA6	580.602859	46.912888	72.520885	107
180	DA7	458.935673	50.032839	74.975259	108
541	DA8	367.674270	57.361314	83.753650	109
543	DA9	361.022581	60.741129	67.605645	110
187	DB1	1096.014769	32.120118	75.195602	111
219	DB2	1171.237179	34.092593	79.965812	112
175	DB3	1039.806941	35.680763	74.907607	113
177	DB4	911.306068	41.852765	75.674674	114
169	DB5	766.413170	48.600039	73.804002	115
158	DB6	610.037606	45.128870	74.216923	116
159	DB7	481.887514	50.176796	73.564862	117
234	DD1	1106.874255	38.017538	83.512905	118
178	DD2	971.016271	42.101243	75.268023	119
167	DD3	821.889306	44.945426	74.948741	120
528	DD4	657.000000	44.000000	75.000000	121
160	DD5	505.166915	50.504464	73.479663	122
544	DD6	371.000000	64.000000	76.000000	123
197	DEP	300.852602	88.165211	76.109326	124
462	DL1	1494.915618	87.714101	95.125833	125
256	DL10	1024.826040	114.111878	87.015952	126
257	DL11	973.555107	114.492560	87.572509	127
467	DL12	918.618474	109.867470	86.599873	128
468	DL13	869.107423	113.154798	84.378395	129
469	DL14	814.510061	107.955793	88.546341	130
233	DL15	775.532755	110.003359	83.695409	131
470	DL16	693.145139	106.998072	86.703112	132
471	DL17	624.114632	103.461009	84.529071	133
532	DL18	548.014804	103.013849	85.025310	134
238	DL19	479.520559	102.915920	84.077491	135
463	DL2	1450.334687	92.986622	94.402054	136
267	DL20	388.453936	98.028476	86.526681	137
196	DL21	271.890899	89.128792	75.762374	138
297	DL3	1404.726389	98.779960	92.853571	139
464	DL4	1370.000000	100.000000	100.000000	140
558	DL5	1296.000000	113.000000	89.000000	141
465	DL6	1281.000000	114.000000	97.000000	142
272	DL7	1151.327109	116.387208	88.691565	143
278	DL8	1110.837123	113.161643	91.690992	144
466	DL9	1085.000000	110.000000	90.000000	145
505	DR1	1484.720218	88.837903	59.410293	146
512	DR10	1075.766905	107.694666	56.560059	147
513	DR11	1012.169652	117.649895	64.125395	148
