label_number	label_name	x	y	z	Aligned_No
250	ADAL	1180.076100	58.900396	84.597859	1
2	ADAR	1189.397869	59.052448	29.614014	2
287	ADEL	1194.000000	69.000000	85.000000	3
4	ADER	1204.726562	71.677167	30.467238	4
227	ADESHL	1125.277642	62.718948	77.655382	5
17	ADESHR	1143.156672	66.486608	34.630481	6
221	ADFL	1283.978144	84.242952	76.105797	7
278	ADFR	1286.000000	86.000000	43.000000	8
165	ADLL	1261.170811	95.910575	63.208239	9
95	ADLR	1269.434442	97.075155	50.781292	10
244	AFDL	1293.603311	76.586462	81.801655	11
270	AFDR	1297.983051	80.960452	35.954802	12
308	AIAL	1272.000000	54.000000	65.000000	13
558	AIAR	1268.000000	52.000000	54.000000	14
200	AIBL	1281.362133	68.562019	71.209581	15
276	AIBR	1284.000000	72.000000	42.000000	16
550	AIML	1219.003359	46.994401	65.988802	17
548	AIMR	1226.000000	46.000000	51.000000	18
258	AINL	1206.521286	80.718354	84.273189	19
22	AINR	1218.113800	85.710595	34.809680	20
551	AIYL	1216.000000	52.000000	76.000000	21
549	AIYR	1230.000000	56.000000	41.000000	22
256	AIZL	1218.796001	72.079350	81.354889	23
274	AIZR	1226.646976	73.129395	39.353024	24
159	ALA	1314.870890	102.025961	59.066805	25
166	ALML	844.132897	92.926191	65.670415	26
23	ALMR	848.146463	86.968615	35.936775	27
174	ALNL	243.693395	76.520046	64.650418	28
62	ALNR	239.167435	72.826107	44.164899	29
494	AMSHL	1182.276433	90.686441	82.740517	30
508	AMSHR	1173.740236	90.884196	32.614441	31
220	AMSOL	1493.061551	82.729380	72.708248	32
27	AMSOR	1505.724618	80.527458	37.368604	33
218	ARCADL	1545.142763	67.179996	75.312844	34
18	ARCADR	1526.417835	76.458216	33.657600	35
83	ARCAV	1594.550315	45.584403	50.379874	36
75	ARCPD	1548.883707	93.996753	46.974026	37
556	ARCPDL	1510.000000	80.000000	76.000000	38
44	ARCPDR	1492.494575	86.204060	40.319916	39
373	ARCPV	1567.000000	44.000000	46.000000	40
235	ARCPVL	1508.175091	62.382811	77.852634	41
14	ARCPVR	1514.937988	67.558105	32.687012	42
291	ASEL	1250.000000	78.000000	83.000000	43
12	ASER	1255.818203	80.064353	30.643990	44
293	ASGL	1252.000000	85.000000	71.000000	45
52	ASGR	1259.254335	91.533031	41.270438	46
290	ASHL	1269.000000	76.000000	83.000000	47
266	ASHR	1280.000000	79.000000	33.000000	48
161	ASIL	1240.775981	93.708296	62.855046	49
281	ASIR	1249.000000	95.000000	49.000000	50
288	ASJL	1245.000000	63.000000	85.000000	51
5	ASJR	1251.542742	62.642570	29.227194	52
167	ASKL	1284.271316	94.424930	62.866080	53
81	ASKR	1288.222384	97.214826	48.946221	54
289	AUAL	1268.000000	60.000000	85.000000	55
3	AUAR	1270.541397	64.811772	29.040750	56
254	AVAL	1312.984078	75.160441	84.500612	57
269	AVAR	1318.016949	78.953672	34.971751	58
215	AVBL	1231.683504	82.856138	73.457161	59
51	AVBR	1243.643072	82.040326	40.865294	60
260	AVDL	1232.595238	76.168254	86.720238	61
265	AVDR	1232.118467	77.078978	32.861789	62
207	AVEL	1304.463988	69.799107	71.480655	63
277	AVER	1309.000000	75.000000	42.000000	64
300	AVG	1162.000000	32.000000	55.000000	65
246	AVHL	1241.066494	91.445881	78.760251	66
272	AVHR	1244.975113	95.000000	38.937783	67
245	AVJL	1221.705657	87.168424	81.672419	68
271	AVJR	1231.899329	90.697987	36.295302	69
231	AVKL	1197.896971	47.241132	77.115982	70
32	AVKR	1200.852903	46.176517	38.330903	71
316	AVL	1268.000000	58.040770	44.938845	72
294	AWAL	1271.000000	82.000000	70.000000	73
279	AWAR	1271.000000	85.000000	43.000000	74
292	AWBL	1265.000000	90.000000	78.000000	75
273	AWBR	1277.086207	91.086207	36.913793	76
261	AWCL	1284.295374	65.516777	86.215811	77
7	AWCR	1292.030970	68.866683	29.214614	78
139	B	265.666595	52.789847	58.043665	79
346	BAGL	1367.000000	68.000000	80.000000	80
323	BAGR	1360.000000	69.000000	35.000000	81
209	BDUL	1055.849513	68.594709	74.285001	82
25	BDUR	1041.103381	63.722284	35.898559	83
210	CANL	736.114375	75.533594	74.495625	84
20	CANR	769.895190	67.364441	34.312276	85
176	CCLA	763.517683	49.489431	68.489634	86
500	CCLP	736.000000	55.000000	71.000000	87
465	CCRA	1007.000000	43.000000	39.000000	88
464	CCRP	998.812865	39.929825	44.116959	89
202	CEPDL	1313.698339	93.515947	70.017608	90
473	CEPDR	1316.113402	97.012600	45.936999	91
359	CEPSHDL	1357.003182	87.395651	76.425617	92
329	CEPSHDR	1363.844807	93.977830	40.844807	93
347	CEPSHVL	1350.000000	57.000000	77.000000	94
29	CEPSHVR	1352.255348	56.760011	37.696380	95
357	CEPSODL	1400.063709	83.036405	79.063709	96
336	CEPSODR	1414.976378	85.016873	39.023622	97
352	CEPSOVL	1398.000000	52.000000	76.000000	98
343	CEPSOVR	1393.100939	58.899061	37.798122	99
350	CEPVL	1357.000000	51.000000	64.000000	100
84	CEPVR	1360.453970	51.580552	48.534522	101
104	DA1	1096.749779	36.832228	53.917109	102
107	DA2	1045.439072	33.007806	54.767129	103
537	DA3	956.000000	33.000000	53.000000	104
112	DA4	859.053077	34.328682	54.029404	105
114	DA5	720.412352	38.856727	55.315242	106
540	DA6	570.000000	38.000000	56.000000	107
148	DA7	429.363618	44.431605	59.031237	108
442	DA8	321.845789	51.969158	64.246738	109
441	DA9	314.000000	49.000000	46.000000	110
113	DB1	1127.460671	32.317026	55.352758	111
142	DB2	1212.060146	32.759418	57.174443	112
106	DB3	1066.125200	33.233884	53.838039	113
538	DB4	927.000000	32.000000	56.000000	114
108	DB5	758.585075	40.282609	53.783027	115
136	DB6	594.625917	39.003779	58.311625	116
542	DB7	454.000000	41.000000	58.000000	117
137	DD1	1136.748294	40.568660	57.991264	118
536	DD2	995.000000	33.000000	53.000000	119
539	DD3	837.000000	34.000000	55.000000	120
115	DD4	641.570127	38.337758	56.082805	121
541	DD5	482.000000	40.000000	58.000000	122
443	DD6	327.000000	53.000000	56.000000	123
111	DEP	253.191189	77.595594	53.464558	124
493	DL1	1553.933658	81.067686	69.743870	125
488	DL10	1057.892305	101.046824	66.491653	126
487	DL11	1001.842712	100.442832	61.238616	127
157	DL12	920.382183	99.567383	61.487805	128
120	DL13	875.661740	98.892287	58.277098	129
152	DL14	805.339937	96.719946	60.630122	130
486	DL15	771.666043	98.559368	58.639634	131
151	DL16	673.203375	96.705106	60.309174	132
485	DL17	602.536218	93.811864	62.821652	133
145	DL18	515.031643	90.096499	59.497307	134
144	DL19	453.507919	88.985280	60.034843	135
216	DL2	1527.243613	90.216280	72.285799	136
484	DL20	396.520647	86.972598	60.428164	137
435	DL21	223.111841	77.917269	52.731451	138
492	DL3	1467.758714	95.446143	71.748145	139
491	DL4	1426.340049	90.727796	77.116776	140
490	DL5	1340.674218	100.481661	68.734628	141
238	DL6	1327.459065	94.626268	77.531289	142
175	DL7	1205.309630	104.520157	65.169093	143
489	DL8	1148.033818	100.658364	71.719818	144
158	DL9	1121.020851	102.642089	63.339209	145
43	DR1	1541.170224	86.341990	39.021342	146
54	DR10	1100.557926	101.388604	40.482582	147
63	DR11	1039.138504	101.221330	44.030194	148
477	DR12	971.448267	100.181065	39.874937	149
478	DR13	918.983714	101.496191	44.266351	150
53	DR14	856.957339	97.331742	41.229714	151
71	DR15	816.420739	98.452068	45.423559	152
479	DR16	706.885794	96.300000	40.806407	153
480	DR17	644.059713	91.106649	40.146284	154
481	DR18	562.564812	89.030145	42.484242	155
482	DR19	486.676397	87.553643	41.899202	156
471	DR2	1508.000000	94.000000	42.000000	157
483	DR20	408.344530	84.738279	43.082808	158
