label_number	label_name	x	y	z	Aligned_No
82	ADAL	1089.000000	88.000000	25.000000	1
39	ADAR	1095.000000	88.000000	80.000000	2
83	ADEL	1103.000000	84.000000	27.000000	3
41	ADER	1107.937783	86.000000	73.975113	4
80	ADESHL	1042.000000	83.000000	25.000000	5
40	ADESHR	1044.000000	62.000000	78.000000	6
98	ADFL	1183.198347	57.914994	29.829988	7
59	ADFR	1183.000000	51.000000	73.000000	8
104	ADLL	1157.000000	50.000000	43.000000	9
71	ADLR	1166.000000	45.000000	57.000000	10
95	AFDL	1197.000000	68.000000	27.000000	11
56	AFDR	1195.000000	64.000000	77.000000	12
176	AIAL	1182.000000	95.000000	50.000000	13
183	AIAR	1173.972696	95.000000	59.908987	14
117	AIBL	1186.000000	72.000000	34.000000	15
64	AIBR	1188.000000	69.000000	67.000000	16
194	AIML	1125.000000	96.000000	46.000000	17
197	AIMR	1135.000000	95.000000	57.000000	18
89	AINL	1113.000000	63.000000	25.000000	19
47	AINR	1116.000000	70.000000	76.000000	20
195	AIYL	1125.000000	90.000000	35.000000	21
198	AIYR	1142.000000	95.000000	67.000000	22
114	AIZL	1123.057143	73.022857	30.897143	23
61	AIZR	1129.000000	79.000000	70.000000	24
276	ALA	1218.000000	42.000000	50.000000	25
507	ALML	824.000000	48.000000	29.000000	26
551	ALMR	848.000000	49.000000	70.000000	27
456	ALNL	242.000000	59.000000	43.000000	28
438	ALNR	241.000000	58.000000	60.000000	29
498	AMSHL	1048.000000	59.000000	23.000000	30
476	AMSHR	1101.000000	55.000000	78.000000	31
259	AMSOL	1395.000000	51.000000	33.000000	32
222	AMSOR	1384.000000	53.000000	75.000000	33
258	ARCADL	1406.000000	61.000000	29.000000	34
221	ARCADR	1400.000000	57.000000	77.000000	35
323	ARCAV	1478.000000	91.000000	49.000000	36
12	ARCPD	1450.729948	40.715600	45.919058	37
260	ARCPDL	1375.000000	50.000000	34.000000	38
223	ARCPDR	1370.000000	49.000000	71.000000	39
15	ARCPV	1445.806678	92.917985	47.717633	40
