label_number	label_name	x	y	z	Aligned_No
558	ADAL	1275.000000	76.000000	36.000000	1
445	ADAR	1276.983127	87.023622	89.023622	2
463	ADEL	1278.085006	69.829988	43.198347	3
447	ADER	1282.000000	80.000000	82.000000	4
14	ADESHL	1236.107025	75.164849	36.856708	5
285	ADESHR	1235.476539	85.574722	87.871169	6
466	ADFL	1353.000000	57.000000	51.000000	7
244	ADFR	1361.462151	62.861554	80.061089	8
137	ADLL	1330.977550	41.994029	59.753762	9
456	ADLR	1333.000000	45.000000	72.000000	10
467	AFDL	1367.000000	61.000000	42.000000	11
286	AFDR	1375.966111	65.521604	89.066083	12
484	AIAL	1343.009101	91.972696	54.908987	13
486	AIAR	1342.000000	95.000000	65.000000	14
76	AIBL	1352.264274	72.360000	49.763419	15
246	AIBR	1356.707683	77.087335	77.709184	16
394	AIML	1292.312661	89.312661	52.468992	17
395	AIMR	1300.000000	97.000000	64.000000	18
63	AINL	1284.534833	57.034052	48.145892	19
261	AINR	1289.836042	66.841460	83.038780	20
555	AIYL	1287.000000	86.000000	44.000000	21
241	AIYR	1303.241211	96.425781	76.108073	22
469	AIZL	1296.000000	71.000000	48.000000	23
460	AIZR	1301.000000	81.000000	79.000000	24
163	ALA	1390.355336	37.589706	63.582437	25
33	ALML	913.776006	50.312073	43.944318	26
230	ALMR	907.041893	60.314714	78.445306	27
381	ALNL	271.000000	61.000000	59.000000	28
372	ALNR	269.996625	66.016873	69.033746	29
495	AMSHL	1273.660152	45.992388	44.638140	30
492	AMSHR	1279.077193	54.523041	84.868772	31
41	AMSOL	1565.173345	58.576199	44.778992	32
263	AMSOR	1575.693004	69.483133	84.702966	33
20	ARCADL	1592.524523	71.876022	38.362625	34
274	ARCADR	1594.958765	73.539507	86.601244	35
541	ARCAV	1664.000000	98.000000	57.000000	36
533	ARCPD	1613.000000	46.000000	56.000000	37
52	ARCPDL	1551.493316	57.458890	45.603944	38
262	ARCPDR	1558.212530	65.827167	82.555496	39
543	ARCPV	1632.000000	99.000000	53.000000	40
528	ARCPVL	1569.000000	82.000000	42.000000	41
520	ARCPVR	1582.000000	84.000000	86.000000	42
11	ASEL	1323.201379	56.488046	37.016322	43
